nom_ent,cve_ent,componente,codigo,nombre_nodo,serie_api
Oaxaca,20,alimentos,269,Otros alimentos cocinados,903262
Oaxaca,20,comidas_fuera,25,Alimentos cocinados fuera de casa,903257
Oaxaca,20,nanv,general,Índice general,903120
Oaxaca,20,vivienda,3,Vivienda,903328
Puebla,21,alimentos,001,Arroz,903572
Puebla,21,alimentos,004,Galletas,903567
Puebla,21,alimentos,008,Pan blanco,903561
Puebla,21,alimentos,009,Pan de caja,903562
Puebla,21,alimentos,010,Pan dulce,903563
Puebla,21,alimentos,011,Pasta para sopa,903569
Puebla,21,alimentos,014,Tortilla de maíz,903558
Puebla,21,alimentos,015,Tortillas de harina de trigo,903570
Puebla,21,alimentos,016,Tostadas,903559
Puebla,21,alimentos,017,Carne de cerdo,903578
Puebla,21,alimentos,018,Carne de res,903581
Puebla,21,alimentos,019,"Carnes secas, procesadas y otros embutidos",903584
Puebla,21,alimentos,020,Chorizo,903585
Puebla,21,alimentos,021,Jamón,903586
Puebla,21,alimentos,022,Pollo,903576
Puebla,21,alimentos,026,Atún y sardina en lata,903594
Puebla,21,alimentos,030,Crema y otros productos a base de leche,903605
Puebla,21,alimentos,031,Huevo,903615
Puebla,21,alimentos,034,Leche pasteurizada y fresca,903598
Puebla,21,alimentos,037,Queso fresco,903607
Puebla,21,alimentos,039,Queso Oaxaca y asadero,903609
Puebla,21,alimentos,041,Yogurt,903611
Puebla,21,alimentos,042,Aceites y grasas vegetales comestibles,903618
Puebla,21,alimentos,045,Aguacate,903621
Puebla,21,alimentos,048,Limón,903624
Puebla,21,alimentos,049,Manzana,903625
Puebla,21,alimentos,055,Plátanos,903631
Puebla,21,alimentos,060,Calabacita,903636
Puebla,21,alimentos,061,Cebolla,903637
Puebla,21,alimentos,062,Chayote,903638
Puebla,21,alimentos,065,Chile serrano,903640
Puebla,21,alimentos,068,Frijol,903654
Puebla,21,alimentos,069,Frijol procesado,903659
Puebla,21,alimentos,070,Jitomate,903642
Puebla,21,alimentos,071,Lechuga y col,903643
Puebla,21,alimentos,072,Nopales,903644
Puebla,21,alimentos,073,Papa y otros tubérculos,903645
Puebla,21,alimentos,074,Papas fritas,903681
Puebla,21,alimentos,075,Pepino,903646
Puebla,21,alimentos,076,Tomate verde,903647
Puebla,21,alimentos,078,Zanahoria,903648
Puebla,21,alimentos,081,Otros chiles frescos,903650
Puebla,21,alimentos,082,Azúcar,903666
Puebla,21,alimentos,087,"Cilantro, epazote y perejil",903651
Puebla,21,alimentos,095,Jugos o néctares envasados,903663
Puebla,21,alimentos,096,Café soluble,903668
Puebla,21,alimentos,099,Agua embotellada,903672
Puebla,21,alimentos,100,Refrescos envasados,903673
Puebla,21,alimentos,267,Pollos rostizados,903691
Puebla,21,alimentos,269,Otros alimentos cocinados,903692
Puebla,21,comidas_fuera,25,Alimentos cocinados fuera de casa,903687
Puebla,21,nanv,general,Índice general,903550
Puebla,21,vivienda,3,Vivienda,903758
Querétaro,22,alimentos,001,Arroz,904002
Querétaro,22,alimentos,004,Galletas,903997
Querétaro,22,alimentos,008,Pan blanco,903991
Querétaro,22,alimentos,009,Pan de caja,903992
Querétaro,22,alimentos,010,Pan dulce,903993
Querétaro,22,alimentos,011,Pasta para sopa,903999
Querétaro,22,alimentos,014,Tortilla de maíz,903988
Querétaro,22,alimentos,015,Tortillas de harina de trigo,904000
Querétaro,22,alimentos,016,Tostadas,903989
Querétaro,22,alimentos,017,Carne de cerdo,904008
Querétaro,22,alimentos,018,Carne de res,904011
Querétaro,22,alimentos,019,"Carnes secas, procesadas y otros embutidos",904014
Querétaro,22,alimentos,020,Chorizo,904015
Querétaro,22,alimentos,021,Jamón,904016
Querétaro,22,alimentos,022,Pollo,904006
Querétaro,22,alimentos,026,Atún y sardina en lata,904024
Querétaro,22,alimentos,030,Crema y otros productos a base de leche,904035
Querétaro,22,alimentos,031,Huevo,904045
Querétaro,22,alimentos,034,Leche pasteurizada y fresca,904028
Querétaro,22,alimentos,037,Queso fresco,904037
Querétaro,22,alimentos,039,Queso Oaxaca y asadero,904039
Querétaro,22,alimentos,041,Yogurt,904041
Querétaro,22,alimentos,042,Aceites y grasas vegetales comestibles,904048
Querétaro,22,alimentos,045,Aguacate,904051
Querétaro,22,alimentos,048,Limón,904054
Querétaro,22,alimentos,049,Manzana,904055
Querétaro,22,alimentos,055,Plátanos,904061
Querétaro,22,alimentos,060,Calabacita,904066
Querétaro,22,alimentos,061,Cebolla,904067
Querétaro,22,alimentos,062,Chayote,904068
Querétaro,22,alimentos,065,Chile serrano,904070
Querétaro,22,alimentos,068,Frijol,904084
Querétaro,22,alimentos,069,Frijol procesado,904089
Querétaro,22,alimentos,070,Jitomate,904072
Querétaro,22,alimentos,071,Lechuga y col,904073
Querétaro,22,alimentos,072,Nopales,904074
Querétaro,22,alimentos,073,Papa y otros tubérculos,904075
Querétaro,22,alimentos,074,Papas fritas,904111
Querétaro,22,alimentos,075,Pepino,904076
Querétaro,22,alimentos,076,Tomate verde,904077
Querétaro,22,alimentos,078,Zanahoria,904078
Querétaro,22,alimentos,081,Otros chiles frescos,904080
Querétaro,22,alimentos,082,Azúcar,904096
Querétaro,22,alimentos,087,"Cilantro, epazote y perejil",904081
Querétaro,22,alimentos,095,Jugos o néctares envasados,904093
Querétaro,22,alimentos,096,Café soluble,904098
Querétaro,22,alimentos,099,Agua embotellada,904102
Querétaro,22,alimentos,100,Refrescos envasados,904103
Querétaro,22,alimentos,267,Pollos rostizados,904121
Querétaro,22,alimentos,269,Otros alimentos cocinados,904122
Querétaro,22,comidas_fuera,25,Alimentos cocinados fuera de casa,904117
Querétaro,22,nanv,general,Índice general,903980
Querétaro,22,vivienda,3,Vivienda,904188
Quintana Roo,23,alimentos,001,Arroz,904432
Quintana Roo,23,alimentos,004,Galletas,904427
Quintana Roo,23,alimentos,008,Pan blanco,904421
Quintana Roo,23,alimentos,009,Pan de caja,904422
Quintana Roo,23,alimentos,010,Pan dulce,904423
Quintana Roo,23,alimentos,011,Pasta para sopa,904429
Quintana Roo,23,alimentos,014,Tortilla de maíz,904418
Quintana Roo,23,alimentos,015,Tortillas de harina de trigo,904430
Quintana Roo,23,alimentos,016,Tostadas,904419
Quintana Roo,23,alimentos,017,Carne de cerdo,904438
Quintana Roo,23,alimentos,018,Carne de res,904441
Quintana Roo,23,alimentos,019,"Carnes secas, procesadas y otros embutidos",904444
Quintana Roo,23,alimentos,020,Chorizo,904445
Quintana Roo,23,alimentos,021,Jamón,904446
Quintana Roo,23,alimentos,022,Pollo,904436
Quintana Roo,23,alimentos,026,Atún y sardina en lata,904454
Quintana Roo,23,alimentos,030,Crema y otros productos a base de leche,904465
Quintana Roo,23,alimentos,031,Huevo,904475
Quintana Roo,23,alimentos,034,Leche pasteurizada y fresca,904458
Quintana Roo,23,alimentos,037,Queso fresco,904467
Quintana Roo,23,alimentos,039,Queso Oaxaca y asadero,904469
Quintana Roo,23,alimentos,041,Yogurt,904471
Quintana Roo,23,alimentos,042,Aceites y grasas vegetales comestibles,904478
Quintana Roo,23,alimentos,045,Aguacate,904481
Quintana Roo,23,alimentos,048,Limón,904484
Quintana Roo,23,alimentos,049,Manzana,904485
Quintana Roo,23,alimentos,055,Plátanos,904491
Quintana Roo,23,alimentos,060,Calabacita,904496
Quintana Roo,23,alimentos,061,Cebolla,904497
Quintana Roo,23,alimentos,062,Chayote,904498
Quintana Roo,23,alimentos,065,Chile serrano,904500
Quintana Roo,23,alimentos,068,Frijol,904514
Quintana Roo,23,alimentos,069,Frijol procesado,904519
Quintana Roo,23,alimentos,070,Jitomate,904502
Quintana Roo,23,alimentos,071,Lechuga y col,904503
Quintana Roo,23,alimentos,072,Nopales,904504
Quintana Roo,23,alimentos,073,Papa y otros tubérculos,904505
Quintana Roo,23,alimentos,074,Papas fritas,904541
Quintana Roo,23,alimentos,075,Pepino,904506
Quintana Roo,23,alimentos,076,Tomate verde,904507
Quintana Roo,23,alimentos,078,Zanahoria,904508
Quintana Roo,23,alimentos,081,Otros chiles frescos,904510
Quintana Roo,23,alimentos,082,Azúcar,904526
Quintana Roo,23,alimentos,087,"Cilantro, epazote y perejil",904511
Quintana Roo,23,alimentos,095,Jugos o néctares envasados,904523
Quintana Roo,23,alimentos,096,Café soluble,904528
Quintana Roo,23,alimentos,099,Agua embotellada,904532
Quintana Roo,23,alimentos,100,Refrescos envasados,904533
Quintana Roo,23,alimentos,267,Pollos rostizados,904551
Quintana Roo,23,alimentos,269,Otros alimentos cocinados,904552
Quintana Roo,23,comidas_fuera,25,Alimentos cocinados fuera de casa,904547
Quintana Roo,23,nanv,general,Índice general,904410
Quintana Roo,23,vivienda,3,Vivienda,904618
San Luis Potosí,24,alimentos,001,Arroz,904862
San Luis Potosí,24,alimentos,004,Galletas,904857
San Luis Potosí,24,alimentos,008,Pan blanco,904851
San Luis Potosí,24,alimentos,009,Pan de caja,904852
San Luis Potosí,24,alimentos,010,Pan dulce,904853
San Luis Potosí,24,alimentos,011,Pasta para sopa,904859
San Luis Potosí,24,alimentos,014,Tortilla de maíz,904848
San Luis Potosí,24,alimentos,015,Tortillas de harina de trigo,904860
San Luis Potosí,24,alimentos,016,Tostadas,904849
San Luis Potosí,24,alimentos,017,Carne de cerdo,904868
San Luis Potosí,24,alimentos,018,Carne de res,904871
San Luis Potosí,24,alimentos,019,"Carnes secas, procesadas y otros embutidos",904874
San Luis Potosí,24,alimentos,020,Chorizo,904875
San Luis Potosí,24,alimentos,021,Jamón,904876
San Luis Potosí,24,alimentos,022,Pollo,904866
San Luis Potosí,24,alimentos,026,Atún y sardina en lata,904884
San Luis Potosí,24,alimentos,030,Crema y otros productos a base de leche,904895
San Luis Potosí,24,alimentos,031,Huevo,904905
San Luis Potosí,24,alimentos,034,Leche pasteurizada y fresca,904888
San Luis Potosí,24,alimentos,037,Queso fresco,904897
San Luis Potosí,24,alimentos,039,Queso Oaxaca y asadero,904899
San Luis Potosí,24,alimentos,041,Yogurt,904901
San Luis Potosí,24,alimentos,042,Aceites y grasas vegetales comestibles,904908
San Luis Potosí,24,alimentos,045,Aguacate,904911
San Luis Potosí,24,alimentos,048,Limón,904914
San Luis Potosí,24,alimentos,049,Manzana,904915
San Luis Potosí,24,alimentos,055,Plátanos,904921
San Luis Potosí,24,alimentos,060,Calabacita,904926
San Luis Potosí,24,alimentos,061,Cebolla,904927
San Luis Potosí,24,alimentos,062,Chayote,904928
San Luis Potosí,24,alimentos,065,Chile serrano,904930
San Luis Potosí,24,alimentos,068,Frijol,904944
San Luis Potosí,24,alimentos,069,Frijol procesado,904949
San Luis Potosí,24,alimentos,070,Jitomate,904932
San Luis Potosí,24,alimentos,071,Lechuga y col,904933
San Luis Potosí,24,alimentos,072,Nopales,904934
San Luis Potosí,24,alimentos,073,Papa y otros tubérculos,904935
San Luis Potosí,24,alimentos,074,Papas fritas,904971
San Luis Potosí,24,alimentos,075,Pepino,904936
San Luis Potosí,24,alimentos,076,Tomate verde,904937
San Luis Potosí,24,alimentos,078,Zanahoria,904938
San Luis Potosí,24,alimentos,081,Otros chiles frescos,904940
San Luis Potosí,24,alimentos,082,Azúcar,904956
San Luis Potosí,24,alimentos,087,"Cilantro, epazote y perejil",904941
San Luis Potosí,24,alimentos,095,Jugos o néctares envasados,904953
San Luis Potosí,24,alimentos,096,Café soluble,904958
San Luis Potosí,24,alimentos,099,Agua embotellada,904962
San Luis Potosí,24,alimentos,100,Refrescos envasados,904963
San Luis Potosí,24,alimentos,267,Pollos rostizados,904981
San Luis Potosí,24,alimentos,269,Otros alimentos cocinados,904982
San Luis Potosí,24,comidas_fuera,25,Alimentos cocinados fuera de casa,904977
San Luis Potosí,24,nanv,general,Índice general,904840
San Luis Potosí,24,vivienda,3,Vivienda,905048
Sinaloa,25,alimentos,001,Arroz,905292
Sinaloa,25,alimentos,004,Galletas,905287
Sinaloa,25,alimentos,008,Pan blanco,905281
Sinaloa,25,alimentos,009,Pan de caja,905282
Sinaloa,25,alimentos,010,Pan dulce,905283
Sinaloa,25,alimentos,011,Pasta para sopa,905289
Sinaloa,25,alimentos,014,Tortilla de maíz,905278
Sinaloa,25,alimentos,015,Tortillas de harina de trigo,905290
Sinaloa,25,alimentos,016,Tostadas,905279
Sinaloa,25,alimentos,017,Carne de cerdo,905298
Sinaloa,25,alimentos,018,Carne de res,905301
Sinaloa,25,alimentos,019,"Carnes secas, procesadas y otros embutidos",905304
Sinaloa,25,alimentos,020,Chorizo,905305
Sinaloa,25,alimentos,021,Jamón,905306
Sinaloa,25,alimentos,022,Pollo,905296
Sinaloa,25,alimentos,026,Atún y sardina en lata,905314
Sinaloa,25,alimentos,030,Crema y otros productos a base de leche,905325
Sinaloa,25,alimentos,031,Huevo,905335
Sinaloa,25,alimentos,034,Leche pasteurizada y fresca,905318
Sinaloa,25,alimentos,037,Queso fresco,905327
Sinaloa,25,alimentos,039,Queso Oaxaca y asadero,905329
Sinaloa,25,alimentos,041,Yogurt,905331
Sinaloa,25,alimentos,042,Aceites y grasas vegetales comestibles,905338
Sinaloa,25,alimentos,045,Aguacate,905341
Sinaloa,25,alimentos,048,Limón,905344
Sinaloa,25,alimentos,049,Manzana,905345
Sinaloa,25,alimentos,055,Plátanos,905351
Sinaloa,25,alimentos,060,Calabacita,905356
Sinaloa,25,alimentos,061,Cebolla,905357
Sinaloa,25,alimentos,062,Chayote,905358
Sinaloa,25,alimentos,065,Chile serrano,905360
Sinaloa,25,alimentos,068,Frijol,905374
Sinaloa,25,alimentos,069,Frijol procesado,905379
Sinaloa,25,alimentos,070,Jitomate,905362
Sinaloa,25,alimentos,071,Lechuga y col,905363
Sinaloa,25,alimentos,072,Nopales,905364
Sinaloa,25,alimentos,073,Papa y otros tubérculos,905365
Sinaloa,25,alimentos,074,Papas fritas,905401
Sinaloa,25,alimentos,075,Pepino,905366
Sinaloa,25,alimentos,076,Tomate verde,905367
Sinaloa,25,alimentos,078,Zanahoria,905368
Sinaloa,25,alimentos,081,Otros chiles frescos,905370
Sinaloa,25,alimentos,082,Azúcar,905386
Sinaloa,25,alimentos,087,"Cilantro, epazote y perejil",905371
Sinaloa,25,alimentos,095,Jugos o néctares envasados,905383
Sinaloa,25,alimentos,096,Café soluble,905388
Sinaloa,25,alimentos,099,Agua embotellada,905392
Sinaloa,25,alimentos,100,Refrescos envasados,905393
Sinaloa,25,alimentos,267,Pollos rostizados,905411
Sinaloa,25,alimentos,269,Otros alimentos cocinados,905412
Sinaloa,25,comidas_fuera,25,Alimentos cocinados fuera de casa,905407
Sinaloa,25,nanv,general,Índice general,905270
Sinaloa,25,vivienda,3,Vivienda,905478
Sonora,26,alimentos,001,Arroz,905722
Sonora,26,alimentos,004,Galletas,905717
Sonora,26,alimentos,008,Pan blanco,905711
Sonora,26,alimentos,009,Pan de caja,905712
Sonora,26,alimentos,010,Pan dulce,905713
Sonora,26,alimentos,011,Pasta para sopa,905719
Sonora,26,alimentos,014,Tortilla de maíz,905708
Sonora,26,alimentos,015,Tortillas de harina de trigo,905720
Sonora,26,alimentos,016,Tostadas,905709
Sonora,26,alimentos,017,Carne de cerdo,905728
Sonora,26,alimentos,018,Carne de res,905731
Sonora,26,alimentos,019,"Carnes secas, procesadas y otros embutidos",905734
Sonora,26,alimentos,020,Chorizo,905735
Sonora,26,alimentos,021,Jamón,905736
Sonora,26,alimentos,022,Pollo,905726
Sonora,26,alimentos,026,Atún y sardina en lata,905744
Sonora,26,alimentos,030,Crema y otros productos a base de leche,905755
Sonora,26,alimentos,031,Huevo,905765
Sonora,26,alimentos,034,Leche pasteurizada y fresca,905748
Sonora,26,alimentos,037,Queso fresco,905757
Sonora,26,alimentos,039,Queso Oaxaca y asadero,905759
Sonora,26,alimentos,041,Yogurt,905761
Sonora,26,alimentos,042,Aceites y grasas vegetales comestibles,905768
Sonora,26,alimentos,045,Aguacate,905771
Sonora,26,alimentos,048,Limón,905774
Sonora,26,alimentos,049,Manzana,905775
Sonora,26,alimentos,055,Plátanos,905781
Sonora,26,alimentos,060,Calabacita,905786
Sonora,26,alimentos,061,Cebolla,905787
Sonora,26,alimentos,062,Chayote,905788
Sonora,26,alimentos,065,Chile serrano,905790
Sonora,26,alimentos,068,Frijol,905804
Sonora,26,alimentos,069,Frijol procesado,905809
Sonora,26,alimentos,070,Jitomate,905792
Sonora,26,alimentos,071,Lechuga y col,905793
Sonora,26,alimentos,072,Nopales,905794
Sonora,26,alimentos,073,Papa y otros tubérculos,905795
Sonora,26,alimentos,074,Papas fritas,905831
Sonora,26,alimentos,075,Pepino,905796
Sonora,26,alimentos,076,Tomate verde,905797
Sonora,26,alimentos,078,Zanahoria,905798
Sonora,26,alimentos,081,Otros chiles frescos,905800
Sonora,26,alimentos,082,Azúcar,905816
Sonora,26,alimentos,087,"Cilantro, epazote y perejil",905801
Sonora,26,alimentos,095,Jugos o néctares envasados,905813
Sonora,26,alimentos,096,Café soluble,905818
Sonora,26,alimentos,099,Agua embotellada,905822
Sonora,26,alimentos,100,Refrescos envasados,905823
Sonora,26,alimentos,267,Pollos rostizados,905841
Sonora,26,alimentos,269,Otros alimentos cocinados,905842
Sonora,26,comidas_fuera,25,Alimentos cocinados fuera de casa,905837
Sonora,26,nanv,general,Índice general,905700
Sonora,26,vivienda,3,Vivienda,905908
Tabasco,27,alimentos,001,Arroz,906152
Tabasco,27,alimentos,004,Galletas,906147
Tabasco,27,alimentos,008,Pan blanco,906141
Tabasco,27,alimentos,009,Pan de caja,906142
Tabasco,27,alimentos,010,Pan dulce,906143
Tabasco,27,alimentos,011,Pasta para sopa,906149
Tabasco,27,alimentos,014,Tortilla de maíz,906138
Tabasco,27,alimentos,015,Tortillas de harina de trigo,906150
Tabasco,27,alimentos,016,Tostadas,906139
Tabasco,27,alimentos,017,Carne de cerdo,906158
Tabasco,27,alimentos,018,Carne de res,906161
Tabasco,27,alimentos,019,"Carnes secas, procesadas y otros embutidos",906164
Tabasco,27,alimentos,020,Chorizo,906165
Tabasco,27,alimentos,021,Jamón,906166
Tabasco,27,alimentos,022,Pollo,906156
Tabasco,27,alimentos,026,Atún y sardina en lata,906174
Tabasco,27,alimentos,030,Crema y otros productos a base de leche,906185
Tabasco,27,alimentos,031,Huevo,906195
Tabasco,27,alimentos,034,Leche pasteurizada y fresca,906178
Tabasco,27,alimentos,037,Queso fresco,906187
Tabasco,27,alimentos,039,Queso Oaxaca y asadero,906189
Tabasco,27,alimentos,041,Yogurt,906191
Tabasco,27,alimentos,042,Aceites y grasas vegetales comestibles,906198
Tabasco,27,alimentos,045,Aguacate,906201
Tabasco,27,alimentos,048,Limón,906204
Tabasco,27,alimentos,049,Manzana,906205
Tabasco,27,alimentos,055,Plátanos,906211
Tabasco,27,alimentos,060,Calabacita,906216
Tabasco,27,alimentos,061,Cebolla,906217
Tabasco,27,alimentos,062,Chayote,906218
Tabasco,27,alimentos,065,Chile serrano,906220
Tabasco,27,alimentos,068,Frijol,906234
Tabasco,27,alimentos,069,Frijol procesado,906239
Tabasco,27,alimentos,070,Jitomate,906222
Tabasco,27,alimentos,071,Lechuga y col,906223
Tabasco,27,alimentos,072,Nopales,906224
Tabasco,27,alimentos,073,Papa y otros tubérculos,906225
Tabasco,27,alimentos,074,Papas fritas,906261
Tabasco,27,alimentos,075,Pepino,906226
Tabasco,27,alimentos,076,Tomate verde,906227
Tabasco,27,alimentos,078,Zanahoria,906228
Tabasco,27,alimentos,081,Otros chiles frescos,906230
Tabasco,27,alimentos,082,Azúcar,906246
Tabasco,27,alimentos,087,"Cilantro, epazote y perejil",906231
Tabasco,27,alimentos,095,Jugos o néctares envasados,906243
Tabasco,27,alimentos,096,Café soluble,906248
Tabasco,27,alimentos,099,Agua embotellada,906252
Tabasco,27,alimentos,100,Refrescos envasados,906253
Tabasco,27,alimentos,267,Pollos rostizados,906271
Tabasco,27,alimentos,269,Otros alimentos cocinados,906272
Tabasco,27,comidas_fuera,25,Alimentos cocinados fuera de casa,906267
Tabasco,27,nanv,general,Índice general,906130
Tabasco,27,vivienda,3,Vivienda,906338
Tamaulipas,28,alimentos,001,Arroz,906582
Tamaulipas,28,alimentos,004,Galletas,906577
Tamaulipas,28,alimentos,008,Pan blanco,906571
Tamaulipas,28,alimentos,009,Pan de caja,906572
Tamaulipas,28,alimentos,010,Pan dulce,906573
Tamaulipas,28,alimentos,011,Pasta para sopa,906579
Tamaulipas,28,alimentos,014,Tortilla de maíz,906568
Tamaulipas,28,alimentos,015,Tortillas de harina de trigo,906580
Tamaulipas,28,alimentos,016,Tostadas,906569
Tamaulipas,28,alimentos,017,Carne de cerdo,906588
Tamaulipas,28,alimentos,018,Carne de res,906591
Tamaulipas,28,alimentos,019,"Carnes secas, procesadas y otros embutidos",906594
Tamaulipas,28,alimentos,020,Chorizo,906595
Tamaulipas,28,alimentos,021,Jamón,906596
Tamaulipas,28,alimentos,022,Pollo,906586
Tamaulipas,28,alimentos,026,Atún y sardina en lata,906604
Tamaulipas,28,alimentos,030,Crema y otros productos a base de leche,906615
Tamaulipas,28,alimentos,031,Huevo,906625
Tamaulipas,28,alimentos,034,Leche pasteurizada y fresca,906608
Tamaulipas,28,alimentos,037,Queso fresco,906617
Tamaulipas,28,alimentos,039,Queso Oaxaca y asadero,906619
Tamaulipas,28,alimentos,041,Yogurt,906621
Tamaulipas,28,alimentos,042,Aceites y grasas vegetales comestibles,906628
Tamaulipas,28,alimentos,045,Aguacate,906631
Tamaulipas,28,alimentos,048,Limón,906634
Tamaulipas,28,alimentos,049,Manzana,906635
Tamaulipas,28,alimentos,055,Plátanos,906641
Tamaulipas,28,alimentos,060,Calabacita,906646
Tamaulipas,28,alimentos,061,Cebolla,906647
Tamaulipas,28,alimentos,062,Chayote,906648
Tamaulipas,28,alimentos,065,Chile serrano,906650
Tamaulipas,28,alimentos,068,Frijol,906664
Tamaulipas,28,alimentos,069,Frijol procesado,906669
Tamaulipas,28,alimentos,070,Jitomate,906652
Tamaulipas,28,alimentos,071,Lechuga y col,906653
Tamaulipas,28,alimentos,072,Nopales,906654
Tamaulipas,28,alimentos,073,Papa y otros tubérculos,906655
Tamaulipas,28,alimentos,074,Papas fritas,906691
Tamaulipas,28,alimentos,075,Pepino,906656
Tamaulipas,28,alimentos,076,Tomate verde,906657
Tamaulipas,28,alimentos,078,Zanahoria,906658
Tamaulipas,28,alimentos,081,Otros chiles frescos,906660
Tamaulipas,28,alimentos,082,Azúcar,906676
Tamaulipas,28,alimentos,087,"Cilantro, epazote y perejil",906661
Tamaulipas,28,alimentos,095,Jugos o néctares envasados,906673
Tamaulipas,28,alimentos,096,Café soluble,906678
Tamaulipas,28,alimentos,099,Agua embotellada,906682
Tamaulipas,28,alimentos,100,Refrescos envasados,906683
Tamaulipas,28,alimentos,267,Pollos rostizados,906701
Tamaulipas,28,alimentos,269,Otros alimentos cocinados,906702
Tamaulipas,28,comidas_fuera,25,Alimentos cocinados fuera de casa,906697
Tamaulipas,28,nanv,general,Índice general,906560
Tamaulipas,28,vivienda,3,Vivienda,906768
Tlaxcala,29,alimentos,001,Arroz,907012
Tlaxcala,29,alimentos,004,Galletas,907007
Tlaxcala,29,alimentos,008,Pan blanco,907001
Tlaxcala,29,alimentos,009,Pan de caja,907002
Tlaxcala,29,alimentos,010,Pan dulce,907003
Tlaxcala,29,alimentos,011,Pasta para sopa,907009
Tlaxcala,29,alimentos,014,Tortilla de maíz,906998
Tlaxcala,29,alimentos,015,Tortillas de harina de trigo,907010
Tlaxcala,29,alimentos,016,Tostadas,906999
Tlaxcala,29,alimentos,017,Carne de cerdo,907018
Tlaxcala,29,alimentos,018,Carne de res,907021
Tlaxcala,29,alimentos,019,"Carnes secas, procesadas y otros embutidos",907024
Tlaxcala,29,alimentos,020,Chorizo,907025
Tlaxcala,29,alimentos,021,Jamón,907026
Tlaxcala,29,alimentos,022,Pollo,907016
Tlaxcala,29,alimentos,026,Atún y sardina en lata,907034
Tlaxcala,29,alimentos,030,Crema y otros productos a base de leche,907045
Tlaxcala,29,alimentos,031,Huevo,907055
Tlaxcala,29,alimentos,034,Leche pasteurizada y fresca,907038
Tlaxcala,29,alimentos,037,Queso fresco,907047
Tlaxcala,29,alimentos,039,Queso Oaxaca y asadero,907049
Tlaxcala,29,alimentos,041,Yogurt,907051
Tlaxcala,29,alimentos,042,Aceites y grasas vegetales comestibles,907058
Tlaxcala,29,alimentos,045,Aguacate,907061
Tlaxcala,29,alimentos,048,Limón,907064
Tlaxcala,29,alimentos,049,Manzana,907065
Tlaxcala,29,alimentos,055,Plátanos,907071
Tlaxcala,29,alimentos,060,Calabacita,907076
Tlaxcala,29,alimentos,061,Cebolla,907077
Tlaxcala,29,alimentos,062,Chayote,907078
Tlaxcala,29,alimentos,065,Chile serrano,907080
Tlaxcala,29,alimentos,068,Frijol,907094
Tlaxcala,29,alimentos,069,Frijol procesado,907099
Tlaxcala,29,alimentos,070,Jitomate,907082
Tlaxcala,29,alimentos,071,Lechuga y col,907083
Tlaxcala,29,alimentos,072,Nopales,907084
Tlaxcala,29,alimentos,073,Papa y otros tubérculos,907085
Tlaxcala,29,alimentos,074,Papas fritas,907121
Tlaxcala,29,alimentos,075,Pepino,907086
Tlaxcala,29,alimentos,076,Tomate verde,907087
Tlaxcala,29,alimentos,078,Zanahoria,907088
Tlaxcala,29,alimentos,081,Otros chiles frescos,907090
Tlaxcala,29,alimentos,082,Azúcar,907106
Tlaxcala,29,alimentos,087,"Cilantro, epazote y perejil",907091
Tlaxcala,29,alimentos,095,Jugos o néctares envasados,907103
Tlaxcala,29,alimentos,096,Café soluble,907108
Tlaxcala,29,alimentos,099,Agua embotellada,907112
Tlaxcala,29,alimentos,100,Refrescos envasados,907113
Tlaxcala,29,alimentos,267,Pollos rostizados,907131
Tlaxcala,29,alimentos,269,Otros alimentos cocinados,907132
Tlaxcala,29,comidas_fuera,25,Alimentos cocinados fuera de casa,907127
Tlaxcala,29,nanv,general,Índice general,906990
Tlaxcala,29,vivienda,3,Vivienda,907198
Veracruz,30,alimentos,001,Arroz,907442
Veracruz,30,alimentos,004,Galletas,907437
Veracruz,30,alimentos,008,Pan blanco,907431
Veracruz,30,alimentos,009,Pan de caja,907432
Veracruz,30,alimentos,010,Pan dulce,907433
Veracruz,30,alimentos,011,Pasta para sopa,907439
Veracruz,30,alimentos,014,Tortilla de maíz,907428
Veracruz,30,alimentos,015,Tortillas de harina de trigo,907440
Veracruz,30,alimentos,016,Tostadas,907429
Veracruz,30,alimentos,017,Carne de cerdo,907448
Veracruz,30,alimentos,018,Carne de res,907451
Veracruz,30,alimentos,019,"Carnes secas, procesadas y otros embutidos",907454
Veracruz,30,alimentos,020,Chorizo,907455
Veracruz,30,alimentos,021,Jamón,907456
Veracruz,30,alimentos,022,Pollo,907446
Veracruz,30,alimentos,026,Atún y sardina en lata,907464
Veracruz,30,alimentos,030,Crema y otros productos a base de leche,907475
Veracruz,30,alimentos,031,Huevo,907485
Veracruz,30,alimentos,034,Leche pasteurizada y fresca,907468
Veracruz,30,alimentos,037,Queso fresco,907477
Veracruz,30,alimentos,039,Queso Oaxaca y asadero,907479
Veracruz,30,alimentos,041,Yogurt,907481
Veracruz,30,alimentos,042,Aceites y grasas vegetales comestibles,907488
Veracruz,30,alimentos,045,Aguacate,907491
Veracruz,30,alimentos,048,Limón,907494
Veracruz,30,alimentos,049,Manzana,907495
Veracruz,30,alimentos,055,Plátanos,907501
Veracruz,30,alimentos,060,Calabacita,907506
Veracruz,30,alimentos,061,Cebolla,907507
Veracruz,30,alimentos,062,Chayote,907508
Veracruz,30,alimentos,065,Chile serrano,907510
Veracruz,30,alimentos,068,Frijol,907524
Veracruz,30,alimentos,069,Frijol procesado,907529
Veracruz,30,alimentos,070,Jitomate,907512
