nom_ent,cve_ent,ambito,date,componente,valor
Morelos,17,Rural,2020-10-01,Alimentos,2103.41195115059
Morelos,17,Rural,2020-10-01,Vivienda,3134.80126041907
Morelos,17,Rural,2020-10-01,NANV,2840.22070532791
Morelos,17,Rural,2020-11-01,Alimentos,2097.9835871928
Morelos,17,Rural,2020-11-01,Vivienda,3142.86755254181
Morelos,17,Rural,2020-11-01,NANV,2829.96597010913
Morelos,17,Rural,2020-12-01,Alimentos,2122.4771912842
Morelos,17,Rural,2020-12-01,Vivienda,3153.88943261792
Morelos,17,Rural,2020-12-01,NANV,2847.2232994543
Morelos,17,Rural,2021-01-01,Alimentos,2145.20002364549
Morelos,17,Rural,2021-01-01,Vivienda,3192.28128863724
Morelos,17,Rural,2021-01-01,NANV,2866.50010351007
Morelos,17,Rural,2021-02-01,Alimentos,2150.04192452463
Morelos,17,Rural,2021-02-01,Vivienda,3209.42985624169
Morelos,17,Rural,2021-02-01,NANV,2875.73198790141
Morelos,17,Rural,2021-03-01,Alimentos,2182.72360203753
Morelos,17,Rural,2021-03-01,Vivienda,3235.96857307301
Morelos,17,Rural,2021-03-01,NANV,2902.2736555265
Morelos,17,Rural,2021-04-01,Alimentos,2221.29846364441
Morelos,17,Rural,2021-04-01,Vivienda,3234.30605484924
Morelos,17,Rural,2021-04-01,NANV,2929.68081231328
Morelos,17,Rural,2021-05-01,Alimentos,2228.78129571015
Morelos,17,Rural,2021-05-01,Vivienda,3229.50322442501
Morelos,17,Rural,2021-05-01,NANV,2933.85089645596
Morelos,17,Rural,2021-06-01,Alimentos,2221.86897994052
Morelos,17,Rural,2021-06-01,Vivienda,3249.48423048478
Morelos,17,Rural,2021-06-01,NANV,2951.89503412993
Morelos,17,Rural,2021-07-01,Alimentos,2230.20184326478
Morelos,17,Rural,2021-07-01,Vivienda,3285.38230916844
Morelos,17,Rural,2021-07-01,NANV,2969.88671791532
Morelos,17,Rural,2021-08-01,Alimentos,2259.69380664286
Morelos,17,Rural,2021-08-01,Vivienda,3231.01180577621
Morelos,17,Rural,2021-08-01,NANV,2985.09834560559
Morelos,17,Rural,2021-09-01,Alimentos,2261.41216515901
Morelos,17,Rural,2021-09-01,Vivienda,3262.19941615918
Morelos,17,Rural,2021-09-01,NANV,3014.0528921057
Morelos,17,Rural,2021-10-01,Alimentos,2273.2639791569
Morelos,17,Rural,2021-10-01,Vivienda,3303.26977376124
Morelos,17,Rural,2021-10-01,NANV,3040.48965195362
Morelos,17,Rural,2021-11-01,Alimentos,2333.83759177812
Morelos,17,Rural,2021-11-01,Vivienda,3304.00867074958
Morelos,17,Rural,2021-11-01,NANV,3069.36551762084
Morelos,17,Rural,2021-12-01,Alimentos,2344.6982480703
Morelos,17,Rural,2021-12-01,Vivienda,3250.09997797507
Morelos,17,Rural,2021-12-01,NANV,3070.3359145597
Morelos,17,Rural,2022-01-01,Alimentos,2388.51042593436
Morelos,17,Rural,2022-01-01,Vivienda,3247.05202789815
Morelos,17,Rural,2022-01-01,NANV,3086.80643557606
Morelos,17,Rural,2022-02-01,Alimentos,2413.91645256294
Morelos,17,Rural,2022-02-01,Vivienda,3278.02412665952
Morelos,17,Rural,2022-02-01,NANV,3104.32603436417
Morelos,17,Rural,2022-03-01,Alimentos,2446.34391567737
Morelos,17,Rural,2022-03-01,Vivienda,3324.08203893289
Morelos,17,Rural,2022-03-01,NANV,3151.06244909531
Morelos,17,Rural,2022-04-01,Alimentos,2458.47627583209
Morelos,17,Rural,2022-04-01,Vivienda,3340.76879591964
Morelos,17,Rural,2022-04-01,NANV,3183.42649835357
Morelos,17,Rural,2022-05-01,Alimentos,2485.48756490275
Morelos,17,Rural,2022-05-01,Vivienda,3343.69359649849
Morelos,17,Rural,2022-05-01,NANV,3204.27691906696
Morelos,17,Rural,2022-06-01,Alimentos,2507.62617156409
Morelos,17,Rural,2022-06-01,Vivienda,3344.52485561038
Morelos,17,Rural,2022-06-01,NANV,3233.28391945565
Morelos,17,Rural,2022-07-01,Alimentos,2509.20399494075
Morelos,17,Rural,2022-07-01,Vivienda,3348.77351329335
Morelos,17,Rural,2022-07-01,NANV,3247.86610048288
Morelos,17,Rural,2022-08-01,Alimentos,2518.17115599188
Morelos,17,Rural,2022-08-01,Vivienda,3358.04051302215
Morelos,17,Rural,2022-08-01,NANV,3271.31298868133
Morelos,17,Rural,2022-09-01,Alimentos,2544.72266800203
Morelos,17,Rural,2022-09-01,Vivienda,3341.07666966478
Morelos,17,Rural,2022-09-01,NANV,3286.68197803736
Morelos,17,Rural,2022-10-01,Alimentos,2548.13472035498
Morelos,17,Rural,2022-10-01,Vivienda,3307.45685669518
Morelos,17,Rural,2022-10-01,NANV,3293.78947994092
Morelos,17,Rural,2022-11-01,Alimentos,2562.33720711988
Morelos,17,Rural,2022-11-01,Vivienda,3295.51135538364
Morelos,17,Rural,2022-11-01,NANV,3306.16859764748
Morelos,17,Rural,2022-12-01,Alimentos,2588.95541584681
Morelos,17,Rural,2022-12-01,Vivienda,3282.21120959346
Morelos,17,Rural,2022-12-01,NANV,3327.09769919375
Morelos,17,Rural,2023-01-01,Alimentos,2635.03864256307
Morelos,17,Rural,2023-01-01,Vivienda,3283.31955507598
Morelos,17,Rural,2023-01-01,NANV,3345.2467446449
Morelos,17,Rural,2023-02-01,Alimentos,2663.25701572201
Morelos,17,Rural,2023-02-01,Vivienda,3308.47284005415
Morelos,17,Rural,2023-02-01,NANV,3370.21479561238
Morelos,17,Rural,2023-03-01,Alimentos,2674.82966150493
Morelos,17,Rural,2023-03-01,Vivienda,3295.57293013267
Morelos,17,Rural,2023-03-01,NANV,3381.20388527139
Morelos,17,Rural,2023-04-01,Alimentos,2666.21266160264
Morelos,17,Rural,2023-04-01,Vivienda,3281.47231260512
Morelos,17,Rural,2023-04-01,NANV,3392.95355631491
Morelos,17,Rural,2023-05-01,Alimentos,2649.82883123744
Morelos,17,Rural,2023-05-01,Vivienda,3278.02412665952
Morelos,17,Rural,2023-05-01,NANV,3387.05249384885
Morelos,17,Rural,2023-06-01,Alimentos,2663.780176131
Morelos,17,Rural,2023-06-01,Vivienda,3258.35099434489
Morelos,17,Rural,2023-06-01,NANV,3390.06859244261
Morelos,17,Rural,2023-07-01,Alimentos,2709.57179805908
Morelos,17,Rural,2023-07-01,Vivienda,3255.21068214444
Morelos,17,Rural,2023-07-01,NANV,3405.33267402147
Morelos,17,Rural,2023-08-01,Alimentos,2713.95797491168
Morelos,17,Rural,2023-08-01,Vivienda,3288.24553499827
Morelos,17,Rural,2023-08-01,NANV,3427.12726472943
Morelos,17,Rural,2023-09-01,Alimentos,2713.55584412335
Morelos,17,Rural,2023-09-01,Vivienda,3297.23544835644
Morelos,17,Rural,2023-09-01,NANV,3439.24411299306
Morelos,17,Rural,2023-10-01,Alimentos,2697.14191686419
Morelos,17,Rural,2023-10-01,Vivienda,3310.72031839369
Morelos,17,Rural,2023-10-01,NANV,3441.919261311
Morelos,17,Rural,2023-11-01,Alimentos,2706.63526669935
Morelos,17,Rural,2023-11-01,Vivienda,3311.79787650169
Morelos,17,Rural,2023-11-01,NANV,3448.37108960722
Morelos,17,Rural,2023-12-01,Alimentos,2735.58943717907
Morelos,17,Rural,2023-12-01,Vivienda,3313.15252098032
Morelos,17,Rural,2023-12-01,NANV,3476.95845888721
Morelos,17,Rural,2024-01-01,Alimentos,2791.67241420411
Morelos,17,Rural,2024-01-01,Vivienda,3328.29990924135
Morelos,17,Rural,2024-01-01,NANV,3511.76161396478
Morelos,17,Rural,2024-02-01,Alimentos,2761.6195365135
Morelos,17,Rural,2024-02-01,Vivienda,3380.88474491175
Morelos,17,Rural,2024-02-01,NANV,3514.09581200691
Morelos,17,Rural,2024-03-01,Alimentos,2787.70510303617
Morelos,17,Rural,2024-03-01,Vivienda,3369.55499109049
Morelos,17,Rural,2024-03-01,NANV,3526.34379499201
Morelos,17,Rural,2024-04-01,Alimentos,2826.97391538785
Morelos,17,Rural,2024-04-01,Vivienda,3371.95640630261
Morelos,17,Rural,2024-04-01,NANV,3548.50556292007
Morelos,17,Rural,2024-05-01,Alimentos,2831.51680042023
Morelos,17,Rural,2024-05-01,Vivienda,3367.24593800192
Morelos,17,Rural,2024-05-01,NANV,3556.1376037095
Morelos,17,Rural,2024-06-01,Alimentos,2883.53864337352
Morelos,17,Rural,2024-06-01,Vivienda,3362.75098132284
Morelos,17,Rural,2024-06-01,NANV,3569.5920261321
Morelos,17,Rural,2024-07-01,Alimentos,2953.86782159314
Morelos,17,Rural,2024-07-01,Vivienda,3388.67395066386
Morelos,17,Rural,2024-07-01,NANV,3602.6642028863
Morelos,17,Rural,2024-08-01,Alimentos,2855.36056876787
Morelos,17,Rural,2024-08-01,Vivienda,3388.21214004615
Morelos,17,Rural,2024-08-01,NANV,3593.87817654795
Morelos,17,Rural,2024-09-01,Alimentos,2825.65395960493
Morelos,17,Rural,2024-09-01,Vivienda,3389.96702039346
Morelos,17,Rural,2024-09-01,NANV,3586.45595131287
Morelos,17,Rural,2024-10-01,Alimentos,2851.25706851065
Morelos,17,Rural,2024-10-01,Vivienda,3385.07182784569
Morelos,17,Rural,2024-10-01,NANV,3600.04150845694
Morelos,17,Rural,2024-11-01,Alimentos,2833.35180945561
Morelos,17,Rural,2024-11-01,Vivienda,3397.04811653175
Morelos,17,Rural,2024-11-01,NANV,3602.58552205342
Morelos,17,Rural,2024-12-01,Alimentos,2825.79545002589
Morelos,17,Rural,2024-12-01,Vivienda,3402.09724595209
Morelos,17,Rural,2024-12-01,NANV,3611.26664061459
Morelos,17,Rural,2025-01-01,Alimentos,2857.22144993457
Morelos,17,Rural,2025-01-01,Vivienda,3413.73487351849
Morelos,17,Rural,2025-01-01,NANV,3610.21756284284
Morelos,17,Rural,2025-02-01,Alimentos,2882.15664138155
Morelos,17,Rural,2025-02-01,Vivienda,3424.32573035141
Morelos,17,Rural,2025-02-01,NANV,3617.50865335646
Morelos,17,Rural,2025-03-01,Alimentos,2913.30386224415
Morelos,17,Rural,2025-03-01,Vivienda,3434.79343768626
Morelos,17,Rural,2025-03-01,NANV,3632.35310382662
Morelos,17,Rural,2025-04-01,Alimentos,2973.47652932709
Morelos,17,Rural,2025-04-01,Vivienda,3447.90885922935
Morelos,17,Rural,2025-04-01,NANV,3664.71715308488
Morelos,17,Rural,2025-05-01,Alimentos,3015.51018468007
Morelos,17,Rural,2025-05-01,Vivienda,3456.74483571495
Morelos,17,Rural,2025-05-01,NANV,3676.38814329552
Morelos,17,Rural,2025-06-01,Alimentos,3015.3868915655
Morelos,17,Rural,2025-06-01,Vivienda,3461.11664289598
Morelos,17,Rural,2025-06-01,NANV,3681.60730520994
Morelos,17,Rural,2025-07-01,Alimentos,3006.59190571231
Morelos,17,Rural,2025-07-01,Vivienda,3464.50325409255
Morelos,17,Rural,2025-07-01,NANV,3687.71818323034
Morelos,17,Rural,2025-08-01,Alimentos,2997.1783439847
Morelos,17,Rural,2025-08-01,Vivienda,3468.35167590684
Morelos,17,Rural,2025-08-01,NANV,3692.91111820047
Morelos,17,Rural,2025-09-01,Alimentos,3012.91510555281
Morelos,17,Rural,2025-09-01,Vivienda,3471.15332698764
Morelos,17,Rural,2025-09-01,NANV,3697.81555678337
Morelos,17,Rural,2025-10-01,Alimentos,2984.44813602077
Morelos,17,Rural,2025-10-01,Vivienda,3473.24686845461
Morelos,17,Rural,2025-10-01,NANV,3697.55328734043
Morelos,17,Rural,2025-11-01,Alimentos,3003.57698000995
Morelos,17,Rural,2025-11-01,Vivienda,3472.44639671724
Morelos,17,Rural,2025-11-01,NANV,3712.45019169918
Morelos,17,Rural,2025-12-01,Alimentos,3010.40939191838
Morelos,17,Rural,2025-12-01,Vivienda,3473.33923057815
Morelos,17,Rural,2025-12-01,NANV,3724.1998627427
Morelos,17,Rural,2026-01-01,Alimentos,3015.14717193595
Morelos,17,Rural,2026-01-01,Vivienda,3470.59915424638
Morelos,17,Rural,2026-01-01,NANV,3740.46056820472
Morelos,17,Rural,2026-02-01,Alimentos,3046.61570731341
Morelos,17,Rural,2026-02-01,Vivienda,3478.78859586718
Morelos,17,Rural,2026-02-01,NANV,3758.4522519901
Morelos,17,Rural,2026-03-01,Alimentos,3139.17344401748
Morelos,17,Rural,2026-03-01,Vivienda,3496.36818671484
Morelos,17,Rural,2026-03-01,NANV,3802.17256812749
Morelos,17,Rural,2026-04-01,Alimentos,3100.56396752198
Morelos,17,Rural,2026-04-01,Vivienda,3505.38888744752
Morelos,17,Rural,2026-04-01,NANV,3804.00845422804
Morelos,17,Rural,2026-05-01,Alimentos,3053.36721803346
Morelos,17,Rural,2026-05-01,Vivienda,3520.56706308306
Morelos,17,Rural,2026-05-01,NANV,3792.36369096169
Morelos,17,Rural,2026-06-01,Alimentos,3053.51429981478
Morelos,17,Rural,2026-06-01,Vivienda,3527.43264759975
Morelos,17,Rural,2026-06-01,NANV,3786.51508238422
Morelos,17,Urbano,2018-08-01,Alimentos,1896.1831879106
Morelos,17,Urbano,2018-08-01,Vivienda,4466.15044303495
Morelos,17,Urbano,2018-08-01,NANV,3083.2202952822
Morelos,17,Urbano,2018-09-01,Alimentos,1898.3490860588
Morelos,17,Urbano,2018-09-01,Vivienda,4495.55120964195
Morelos,17,Urbano,2018-09-01,NANV,3093.40991818962
Morelos,17,Urbano,2018-10-01,Alimentos,1898.74208981846
Morelos,17,Urbano,2018-10-01,Vivienda,4496.53272233596
Morelos,17,Urbano,2018-10-01,NANV,3102.67879203914
Morelos,17,Urbano,2018-11-01,Alimentos,1940.64280293398
Morelos,17,Urbano,2018-11-01,Vivienda,4476.85785424236
Morelos,17,Urbano,2018-11-01,NANV,3123.33426257135
Morelos,17,Urbano,2018-12-01,Alimentos,1972.95836245046
Morelos,17,Urbano,2018-12-01,Vivienda,4485.24532635482
Morelos,17,Urbano,2018-12-01,NANV,3154.85457198678
Morelos,17,Urbano,2019-01-01,Alimentos,1971.61749272854
Morelos,17,Urbano,2019-01-01,Vivienda,4483.05922989998
Morelos,17,Urbano,2019-01-01,NANV,3151.63195028413
Morelos,17,Urbano,2019-02-01,Alimentos,1949.94045686498
Morelos,17,Urbano,2019-02-01,Vivienda,4508.98008786457
Morelos,17,Urbano,2019-02-01,NANV,3147.39650461779
Morelos,17,Urbano,2019-03-01,Alimentos,1961.04490130527
Morelos,17,Urbano,2019-03-01,Vivienda,4530.39491027938
Morelos,17,Urbano,2019-03-01,NANV,3158.53756821838
Morelos,17,Urbano,2019-04-01,Alimentos,1972.80153369708
Morelos,17,Urbano,2019-04-01,Vivienda,4529.72569707891
Morelos,17,Urbano,2019-04-01,NANV,3177.29015736426
Morelos,17,Urbano,2019-05-01,Alimentos,1965.88441149984
Morelos,17,Urbano,2019-05-01,Vivienda,4527.27191534388
Morelos,17,Urbano,2019-05-01,NANV,3176.36940830636
Morelos,17,Urbano,2019-06-01,Alimentos,2000.29407677914
Morelos,17,Urbano,2019-06-01,Vivienda,4484.12997102072
Morelos,17,Urbano,2019-06-01,NANV,3180.39001252586
Morelos,17,Urbano,2019-07-01,Alimentos,2011.25047486575
Morelos,17,Urbano,2019-07-01,Vivienda,4458.78909782986
Morelos,17,Urbano,2019-07-01,NANV,3184.59476655693
Morelos,17,Urbano,2019-08-01,Alimentos,1974.13252359897
Morelos,17,Urbano,2019-08-01,Vivienda,4454.14921963999
Morelos,17,Urbano,2019-08-01,NANV,3175.81695887162
Morelos,17,Urbano,2019-09-01,Alimentos,1969.51060129243
Morelos,17,Urbano,2019-09-01,Vivienda,4463.78588972665
Morelos,17,Urbano,2019-09-01,NANV,3181.74044447744
Morelos,17,Urbano,2019-10-01,Alimentos,1970.65459927185
Morelos,17,Urbano,2019-10-01,Vivienda,4491.80361571936
Morelos,17,Urbano,2019-10-01,NANV,3194.96853927593
Morelos,17,Urbano,2019-11-01,Alimentos,1974.14076492593
Morelos,17,Urbano,2019-11-01,Vivienda,4503.22485434059
Morelos,17,Urbano,2019-11-01,NANV,3208.19663407442
Morelos,17,Urbano,2019-12-01,Alimentos,1999.41259012589
Morelos,17,Urbano,2019-12-01,Vivienda,4502.9571690604
Morelos,17,Urbano,2019-12-01,NANV,3230.54014454611
Morelos,17,Urbano,2020-01-01,Alimentos,2025.24053459254
Morelos,17,Urbano,2020-01-01,Vivienda,4483.1484583267
Morelos,17,Urbano,2020-01-01,NANV,3247.54331048199
Morelos,17,Urbano,2020-02-01,Alimentos,2037.03875310862
Morelos,17,Urbano,2020-02-01,Vivienda,4479.08856491056
Morelos,17,Urbano,2020-02-01,NANV,3262.15252886733
Morelos,17,Urbano,2020-03-01,Alimentos,2062.9706181121
Morelos,17,Urbano,2020-03-01,Vivienda,4484.44227051427
Morelos,17,Urbano,2020-03-01,NANV,3257.51809194257
Morelos,17,Urbano,2020-04-01,Alimentos,2068.88910001988
Morelos,17,Urbano,2020-04-01,Vivienda,4478.86549384374
Morelos,17,Urbano,2020-04-01,NANV,3240.4228511009
Morelos,17,Urbano,2020-05-01,Alimentos,2096.84206552297
Morelos,17,Urbano,2020-05-01,Vivienda,4489.39444819769
Morelos,17,Urbano,2020-05-01,NANV,3269.45713806
Morelos,17,Urbano,2020-06-01,Alimentos,2109.49517462516
Morelos,17,Urbano,2020-06-01,Vivienda,4504.29559546133
Morelos,17,Urbano,2020-06-01,NANV,3287.56520286536
Morelos,17,Urbano,2020-07-01,Alimentos,2110.24392270541
Morelos,17,Urbano,2020-07-01,Vivienda,4514.33379346827
Morelos,17,Urbano,2020-07-01,NANV,3301.46851363964
Morelos,17,Urbano,2020-08-01,Alimentos,2110.77664422732
Morelos,17,Urbano,2020-08-01,Vivienda,4519.1521285116
Morelos,17,Urbano,2020-08-01,NANV,3297.75482577278
Morelos,17,Urbano,2020-09-01,Alimentos,2116.3682652593
Morelos,17,Urbano,2020-09-01,Vivienda,4520.22286963234
Morelos,17,Urbano,2020-09-01,NANV,3305.02874333018
Morelos,17,Urbano,2020-10-01,Alimentos,2141.33718245475
Morelos,17,Urbano,2020-10-01,Vivienda,4542.66381895453
Morelos,17,Urbano,2020-10-01,NANV,3323.71994920554
Morelos,17,Urbano,2020-11-01,Alimentos,2136.38671608862
Morelos,17,Urbano,2020-11-01,Vivienda,4554.35274285594
Morelos,17,Urbano,2020-11-01,NANV,3311.71951981759
Morelos,17,Urbano,2020-12-01,Alimentos,2154.97344269041
Morelos,17,Urbano,2020-12-01,Vivienda,4570.32463124032
Morelos,17,Urbano,2020-12-01,NANV,3331.91461582085
Morelos,17,Urbano,2021-01-01,Alimentos,2175.37920725615
Morelos,17,Urbano,2021-01-01,Vivienda,4625.95855530546
Morelos,17,Urbano,2021-01-01,NANV,3354.47296773939
Morelos,17,Urbano,2021-02-01,Alimentos,2180.9561011061
Morelos,17,Urbano,2021-02-01,Vivienda,4650.80867214931
Morelos,17,Urbano,2021-02-01,NANV,3365.27642335207
Morelos,17,Urbano,2021-03-01,Alimentos,2218.2269714776
Morelos,17,Urbano,2021-03-01,Vivienda,4689.26612406923
Morelos,17,Urbano,2021-03-01,NANV,3396.33635823855
Morelos,17,Urbano,2021-04-01,Alimentos,2260.4944564274
Morelos,17,Urbano,2021-04-01,Vivienda,4686.85695654757
Morelos,17,Urbano,2021-04-01,NANV,3428.40911708871
Morelos,17,Urbano,2021-05-01,Alimentos,2263.42581498727
Morelos,17,Urbano,2021-05-01,Vivienda,4679.89713926276
Morelos,17,Urbano,2021-05-01,NANV,3433.28908709558
Morelos,17,Urbano,2021-06-01,Alimentos,2248.27749312816
Morelos,17,Urbano,2021-06-01,Vivienda,4708.85176373611
Morelos,17,Urbano,2021-06-01,NANV,3454.40493215674
Morelos,17,Urbano,2021-07-01,Alimentos,2252.76869769889
Morelos,17,Urbano,2021-07-01,Vivienda,4760.87193651875
Morelos,17,Urbano,2021-07-01,NANV,3475.45939394738
Morelos,17,Urbano,2021-08-01,Alimentos,2284.0491593013
Morelos,17,Urbano,2021-08-01,Vivienda,4682.0832357176
Morelos,17,Urbano,2021-08-01,NANV,3493.2605424001
Morelos,17,Urbano,2021-09-01,Alimentos,2286.15701798305
Morelos,17,Urbano,2021-09-01,Vivienda,4727.27743385552
Morelos,17,Urbano,2021-09-01,NANV,3527.1441077308
Morelos,17,Urbano,2021-10-01,Alimentos,2297.96690214184
Morelos,17,Urbano,2021-10-01,Vivienda,4786.79279448334
Morelos,17,Urbano,2021-10-01,NANV,3558.08127607622
Morelos,17,Urbano,2021-11-01,Alimentos,2353.65121519983
Morelos,17,Urbano,2021-11-01,Vivienda,4787.86353560408
Morelos,17,Urbano,2021-11-01,NANV,3591.87276650113
Morelos,17,Urbano,2021-12-01,Alimentos,2370.12725723424
Morelos,17,Urbano,2021-12-01,Vivienda,4709.74404800339
Morelos,17,Urbano,2021-12-01,NANV,3593.00835700588
Morelos,17,Urbano,2022-01-01,Alimentos,2424.03127464231
Morelos,17,Urbano,2022-01-01,Vivienda,4705.32724088034
Morelos,17,Urbano,2022-01-01,NANV,3612.28270395124
Morelos,17,Urbano,2022-02-01,Alimentos,2455.56371428471
Morelos,17,Urbano,2022-02-01,Vivienda,4750.20913952471
Morelos,17,Urbano,2022-02-01,NANV,3632.78471630713
Morelos,17,Urbano,2022-03-01,Alimentos,2493.93814417816
Morelos,17,Urbano,2022-03-01,Vivienda,4816.95200271753
Morelos,17,Urbano,2022-03-01,NANV,3687.47721034636
Morelos,17,Urbano,2022-04-01,Alimentos,2497.2117495261
Morelos,17,Urbano,2022-04-01,Vivienda,4841.13290636091
Morelos,17,Urbano,2022-04-01,NANV,3725.3506882613
Morelos,17,Urbano,2022-05-01,Alimentos,2512.99573666141
Morelos,17,Urbano,2022-05-01,Vivienda,4845.37125663051
Morelos,17,Urbano,2022-05-01,NANV,3749.75053829563
Morelos,17,Urbano,2022-06-01,Alimentos,2532.63754304037
Morelos,17,Urbano,2022-06-01,Vivienda,4846.57584039134
Morelos,17,Urbano,2022-06-01,NANV,3783.69548689686
Morelos,17,Urbano,2022-07-01,Alimentos,2538.75790443225
Morelos,17,Urbano,2022-07-01,Vivienda,4852.7326018356
Morelos,17,Urbano,2022-07-01,NANV,3800.76003610326
Morelos,17,Urbano,2022-08-01,Alimentos,2540.26789927751
Morelos,17,Urbano,2022-08-01,Vivienda,4866.16148005822
Morelos,17,Urbano,2022-08-01,NANV,3828.19835802867
Morelos,17,Urbano,2022-09-01,Alimentos,2570.4497731383
Morelos,17,Urbano,2022-09-01,Vivienda,4841.57904849455
Morelos,17,Urbano,2022-09-01,NANV,3846.18365629297
Morelos,17,Urbano,2022-10-01,Alimentos,2576.67572234022
Morelos,17,Urbano,2022-10-01,Vivienda,4792.86032750087
Morelos,17,Urbano,2022-10-01,NANV,3854.50108944933
Morelos,17,Urbano,2022-11-01,Alimentos,2587.58018223882
Morelos,17,Urbano,2022-11-01,Vivienda,4775.55001271556
Morelos,17,Urbano,2022-11-01,NANV,3868.98754129361
Morelos,17,Urbano,2022-12-01,Alimentos,2615.80349600614
Morelos,17,Urbano,2022-12-01,Vivienda,4756.27667254224
Morelos,17,Urbano,2022-12-01,NANV,3893.47946623374
Morelos,17,Urbano,2023-01-01,Alimentos,2659.50503581965
Morelos,17,Urbano,2023-01-01,Vivienda,4757.88278422335
Morelos,17,Urbano,2023-01-01,NANV,3914.71807783595
Morelos,17,Urbano,2023-02-01,Alimentos,2694.51828557155
Morelos,17,Urbano,2023-02-01,Vivienda,4794.33259654188
Morelos,17,Urbano,2023-02-01,NANV,3943.93651460663
Morelos,17,Urbano,2023-03-01,Alimentos,2710.13028379166
Morelos,17,Urbano,2023-03-01,Vivienda,4775.63924114229
Morelos,17,Urbano,2023-03-01,NANV,3956.79630978196
Morelos,17,Urbano,2023-04-01,Alimentos,2709.00448601969
Morelos,17,Urbano,2023-04-01,Vivienda,4755.2059314215
Morelos,17,Urbano,2023-04-01,NANV,3970.54616237993
Morelos,17,Urbano,2023-05-01,Alimentos,2695.42860941386
Morelos,17,Urbano,2023-05-01,Vivienda,4750.20913952471
Morelos,17,Urbano,2023-05-01,NANV,3963.64054444568
Morelos,17,Urbano,2023-06-01,Alimentos,2709.31656234963
Morelos,17,Urbano,2023-06-01,Vivienda,4721.70065718499
Morelos,17,Urbano,2023-06-01,NANV,3967.17008250096
Morelos,17,Urbano,2023-07-01,Alimentos,2755.3584228565
Morelos,17,Urbano,2023-07-01,Vivienda,4717.15000742185
Morelos,17,Urbano,2023-07-01,NANV,3985.03261422421
Morelos,17,Urbano,2023-08-01,Alimentos,2755.1116866754
Morelos,17,Urbano,2023-08-01,Vivienda,4765.02105836162
Morelos,17,Urbano,2023-08-01,NANV,4010.53736312803
Morelos,17,Urbano,2023-09-01,Alimentos,2759.93704111657
Morelos,17,Urbano,2023-09-01,Vivienda,4778.04840866396
Morelos,17,Urbano,2023-09-01,NANV,4024.71689861968
Morelos,17,Urbano,2023-10-01,Alimentos,2744.64726479349
Morelos,17,Urbano,2023-10-01,Vivienda,4797.58943411747
Morelos,17,Urbano,2023-10-01,NANV,4027.84744541654
Morelos,17,Urbano,2023-11-01,Alimentos,2755.57319841099
Morelos,17,Urbano,2023-11-01,Vivienda,4799.15093158522
Morelos,17,Urbano,2023-11-01,NANV,4035.39758769131
Morelos,17,Urbano,2023-12-01,Alimentos,2787.60296796524
Morelos,17,Urbano,2023-12-01,Vivienda,4801.11395697324
Morelos,17,Urbano,2023-12-01,NANV,4068.85147012833
Morelos,17,Urbano,2024-01-01,Alimentos,2853.62373016101
Morelos,17,Urbano,2024-01-01,Vivienda,4823.06414994842
Morelos,17,Urbano,2024-01-01,NANV,4109.57927012275
Morelos,17,Urbano,2024-02-01,Alimentos,2828.8181344765
Morelos,17,Urbano,2024-02-01,Vivienda,4899.26522637444
Morelos,17,Urbano,2024-02-01,NANV,4112.31082566118
Morelos,17,Urbano,2024-03-01,Alimentos,2858.61828288944
Morelos,17,Urbano,2024-03-01,Vivienda,4882.84719585642
Morelos,17,Urbano,2024-03-01,NANV,4126.64381932915
Morelos,17,Urbano,2024-04-01,Alimentos,2888.02879662172
Morelos,17,Urbano,2024-04-01,Vivienda,4886.32710449883
Morelos,17,Urbano,2024-04-01,NANV,4152.57825112665
Morelos,17,Urbano,2024-05-01,Alimentos,2885.9539838056
Morelos,17,Urbano,2024-05-01,Vivienda,4879.50112985411
Morelos,17,Urbano,2024-05-01,NANV,4161.50951698828
Morelos,17,Urbano,2024-06-01,Alimentos,2943.38633976545
Morelos,17,Urbano,2024-06-01,Vivienda,4872.98745470294
Morelos,17,Urbano,2024-06-01,NANV,4177.25432587836
Morelos,17,Urbano,2024-07-01,Alimentos,3013.78633510946
Morelos,17,Urbano,2024-07-01,Vivienda,4910.55262235558
Morelos,17,Urbano,2024-07-01,NANV,4215.9564779454
Morelos,17,Urbano,2024-08-01,Alimentos,2902.73166626831
Morelos,17,Urbano,2024-08-01,Vivienda,4909.88340915512
Morelos,17,Urbano,2024-08-01,NANV,4205.67478013219
Morelos,17,Urbano,2024-09-01,Alimentos,2882.90270728553
Morelos,17,Urbano,2024-09-01,Vivienda,4912.42641931688
Morelos,17,Urbano,2024-09-01,NANV,4196.98904735267
Morelos,17,Urbano,2024-10-01,Alimentos,2914.47234790912
Morelos,17,Urbano,2024-10-01,Vivienda,4905.33275939197
Morelos,17,Urbano,2024-10-01,NANV,4212.88731441907
Morelos,17,Urbano,2024-11-01,Alimentos,2895.37161161734
Morelos,17,Urbano,2024-11-01,Vivienda,4922.68768839064
Morelos,17,Urbano,2024-11-01,NANV,4215.86440303961
Morelos,17,Urbano,2024-12-01,Alimentos,2882.19208925642
Morelos,17,Urbano,2024-12-01,Vivienda,4930.00441938237
Morelos,17,Urbano,2024-12-01,NANV,4226.02333431177
