nom_ent,cve_ent,ambito,rural,date,canasta_alimentos,vivienda_mensual,NANV,alimentos_familiar,nanv_familiar,ingreso_digno_familiar,salario_digno
Oaxaca,20,Urbano,0,2020-02-01,2119.4388474643,4863.58166249127,4261.76174596944,8477.7553898572,17047.0469838778,31907.8032380375,15953.9016190188
Oaxaca,20,Urbano,0,2020-03-01,2158.06921068667,4881.54108132586,4287.93574612149,8632.27684274666,17151.7429844859,32198.8389539864,16099.4194769932
Oaxaca,20,Urbano,0,2020-04-01,2168.22728210566,4805.09477205375,4250.18173378096,8672.90912842263,17000.7269351238,32002.6673773802,16001.3336886901
Oaxaca,20,Urbano,0,2020-05-01,2182.91026838171,4836.26244071907,4290.83074916861,8731.64107352684,17163.3229966744,32267.7878364664,16133.8939182332
Oaxaca,20,Urbano,0,2020-06-01,2181.55733734501,4852.08383350193,4302.68836438901,8726.22934938002,17210.753457556,32328.5199724599,16164.2599862299
Oaxaca,20,Urbano,0,2020-07-01,2173.07043481419,4863.20156897096,4315.61673416108,8692.28173925677,17262.4669366443,32358.8477571156,16179.4238785578
Oaxaca,20,Urbano,0,2020-08-01,2178.18704805563,4871.89620824802,4323.31030390274,8712.74819222252,17293.241215611,32421.7798968856,16210.8899484428
Oaxaca,20,Urbano,0,2020-09-01,2170.88095016956,4872.89395373883,4320.69290388754,8683.52380067823,17282.7716155501,32381.1488384656,16190.5744192328
Oaxaca,20,Urbano,0,2020-10-01,2185.09846892684,4960.93311538036,4358.64520410801,8740.39387570735,17434.580816432,32692.7031978957,16346.3515989479
Oaxaca,20,Urbano,0,2020-11-01,2182.40798823515,4965.96935452445,4348.88944041497,8729.6319529406,17395.5577616599,32645.7170225812,16322.8585112906
Oaxaca,20,Urbano,0,2020-12-01,2188.20184045372,5015.04893033432,4358.0106828922,8752.80736181487,17432.0427315688,32759.8939749039,16379.9469874519
Oaxaca,20,Urbano,0,2021-01-01,2202.17876251594,5096.24640861029,4399.73045283153,8808.71505006376,17598.9218113261,33079.0774335002,16539.5387167501
Oaxaca,20,Urbano,0,2021-02-01,2229.03518226303,5140.90739724657,4427.45109844711,8916.1407290521,17709.8043937884,33355.1951460915,16677.5975730457
Oaxaca,20,Urbano,0,2021-03-01,2262.52932260518,5200.81963838525,4470.55888354601,9050.11729042071,17882.2355341841,33739.8310861395,16869.9155430698
Oaxaca,20,Urbano,0,2021-04-01,2287.46460951889,5110.92752083222,4492.05328973148,9149.85843807555,17968.2131589259,33840.4490737254,16920.2245368627
Oaxaca,20,Urbano,0,2021-05-01,2304.94569133964,5095.34368649956,4504.46611101571,9219.78276535857,18017.8644440629,33949.640440717,16974.8202203585
Oaxaca,20,Urbano,0,2021-06-01,2306.41965541429,5145.27847273012,4534.60586876656,9225.67862165717,18138.4234750662,34134.8495979262,17067.4247989631
Oaxaca,20,Urbano,0,2021-07-01,2340.24589730021,5203.19522288718,4575.09625385026,9360.98358920083,18300.385015401,34507.7920188635,17253.8960094317
Oaxaca,20,Urbano,0,2021-08-01,2361.91418343828,5188.0865054549,4599.72360853878,9447.65673375314,18398.8944341551,34686.3695570313,17343.1847785157
Oaxaca,20,Urbano,0,2021-09-01,2369.22089724151,5232.17735381072,4633.47220570453,9476.88358896605,18533.8888228181,34905.0972538746,17452.5486269373
Oaxaca,20,Urbano,0,2021-10-01,2384.08458909739,5384.30978531432,4678.88013021073,9536.33835638955,18715.5205208429,35317.9770956742,17658.9885478371
Oaxaca,20,Urbano,0,2021-11-01,2422.66104900503,5382.55185278289,4700.3745363962,9690.64419602013,18801.4981455848,35568.4289041072,17784.2144520536
Oaxaca,20,Urbano,0,2021-12-01,2450.93189758104,5268.19121485998,4723.25695774125,9803.72759032414,18893.027830965,35663.1939679566,17831.5969839783
Oaxaca,20,Urbano,0,2022-01-01,2496.33073754478,5262.9174172657,4765.53193374441,9985.32295017913,19062.1277349776,36025.8865075436,18012.9432537718
Oaxaca,20,Urbano,0,2022-02-01,2532.20094734804,5308.05352280237,4798.72532484633,10128.8037893922,19194.9012993853,36363.3465421589,18181.6732710794
Oaxaca,20,Urbano,0,2022-03-01,2581.83349162195,5389.29851276837,4861.0273767234,10327.3339664878,19444.1095068936,36918.7790854573,18459.3895427286
Oaxaca,20,Urbano,0,2022-04-01,2608.76790379809,5324.96768445611,4901.2005011992,10435.0716151924,19604.8020047968,37133.0833696675,18566.5416848338
Oaxaca,20,Urbano,0,2022-05-01,2638.77191815094,5320.35905052236,4948.74993480876,10555.0876726038,19794.999739235,37453.9687854792,18726.9843927396
Oaxaca,20,Urbano,0,2022-06-01,2682.28835072108,5323.16224023464,4998.87711085753,10729.1534028843,19995.5084434301,37850.2152908765,18925.1076454383
Oaxaca,20,Urbano,0,2022-07-01,2699.53414511087,5338.88860963742,5036.63112319806,10798.1365804435,20146.5244927922,38097.7271670168,19048.8635835084
Oaxaca,20,Urbano,0,2022-08-01,2719.08153906238,5336.51302513549,5073.98855977871,10876.3261562495,20295.9542391149,38334.2330915249,19167.1165457624
Oaxaca,20,Urbano,0,2022-09-01,2745.46268734903,5311.99699307557,5107.9354448244,10981.8507493961,20431.7417792976,38561.8689978578,19280.9344989289
Oaxaca,20,Urbano,0,2022-10-01,2768.7829251785,5336.18044330522,5152.43124508289,11075.131700714,20609.7249803315,38872.0889805683,19436.0444902841
Oaxaca,20,Urbano,0,2022-11-01,2776.64644757931,5321.59435446337,5169.32537245375,11106.5857903172,20677.301489815,38960.7557163254,19480.3778581627
Oaxaca,20,Urbano,0,2022-12-01,2805.17400274692,5294.94029635171,5202.24116052376,11220.6960109877,20808.964642095,39190.8309969061,19595.4154984531
Oaxaca,20,Urbano,0,2023-01-01,2843.5919324177,5302.30460830769,5233.96722131412,11374.3677296708,20935.8688852565,39493.1682843967,19746.5841421984
Oaxaca,20,Urbano,0,2023-02-01,2845.08291582718,5334.70758091402,5242.2556546956,11380.3316633087,20969.0226187824,39568.2649561554,19784.1324780777
Oaxaca,20,Urbano,0,2023-03-01,2838.95611310349,5331.95190289178,5254.19258506797,11355.8244524139,21016.7703402719,39589.7740303565,19794.8870151783
Oaxaca,20,Urbano,0,2023-04-01,2851.10904565452,5210.93962836347,5254.47018809989,11404.4361826181,21017.8807523996,39514.9193915502,19757.4596957751
Oaxaca,20,Urbano,0,2023-05-01,2845.11434671206,5210.55953484316,5273.5454821501,11380.4573868482,21094.1819286004,39569.4587928064,19784.7293964032
Oaxaca,20,Urbano,0,2023-06-01,2858.06687096698,5162.05009931375,5270.571163951,11432.2674838679,21082.284655804,39560.432350935,19780.2161754675
Oaxaca,20,Urbano,0,2023-07-01,2910.88900296817,5149.17443131329,5304.83530960459,11643.5560118727,21219.3412384184,39912.6752656846,19956.3376328423
Oaxaca,20,Urbano,0,2023-08-01,2930.62402856147,5193.59786149938,5345.16706438434,11722.4961142459,21380.6682575374,40211.6003449468,20105.8001724734
Oaxaca,20,Urbano,0,2023-09-01,2925.47629072126,5220.91708327157,5355.1607735333,11701.905162885,21420.6430941332,40260.6386073043,20130.3193036522
Oaxaca,20,Urbano,0,2023-10-01,2920.30836070995,5345.11264103247,5377.92422215039,11681.2334428398,21511.6968886016,40464.9451210975,20232.4725605488
Oaxaca,20,Urbano,0,2023-11-01,2939.41198746485,5364.63994563834,5395.57184346503,11757.6479498594,21582.2873738601,40639.8040328257,20319.9020164129
Oaxaca,20,Urbano,0,2023-12-01,2964.35420116476,5377.13552011849,5451.05279227218,11857.416804659,21804.2111690887,40990.7016685595,20495.3508342798
Oaxaca,20,Urbano,0,2024-01-01,2993.53718677491,5398.23071049563,5518.43101387571,11974.1487470996,22073.7240555028,41418.408688753,20709.2043443765
Oaxaca,20,Urbano,0,2024-02-01,3014.65094925047,5471.25617808496,5531.9542472876,12058.6037970019,22127.8169891504,41640.5608124491,20820.2804062246
Oaxaca,20,Urbano,0,2024-03-01,3012.73420544189,5473.82180934704,5522.99163511432,12050.9368217676,22091.9665404573,41597.5614301505,20798.7807150752
Oaxaca,20,Urbano,0,2024-04-01,3031.5782757275,5376.28030969779,5532.11287759155,12126.31310291,22128.4515103662,41612.5971691227,20806.2985845614
Oaxaca,20,Urbano,0,2024-05-01,3041.64153047581,5360.36389353486,5547.14309889099,12166.5661219033,22188.572395564,41701.2775315522,20850.6387657761
Oaxaca,20,Urbano,0,2024-06-01,3102.47048832165,5347.67827229456,5591.32163854157,12409.8819532866,22365.2865541663,42128.9891187348,21064.4945593674
Oaxaca,20,Urbano,0,2024-07-01,3166.20827764069,5409.34844596466,5670.95405112538,12664.8331105628,22683.8162045015,42795.8976490804,21397.9488245402
Oaxaca,20,Urbano,0,2024-08-01,3129.69484968506,5416.09510595014,5657.54979044145,12518.7793987402,22630.1991617658,42593.327349779,21296.6636748895
Oaxaca,20,Urbano,0,2024-09-01,3096.11195982134,5435.71743393608,5625.07023570732,12384.4478392854,22500.2809428293,42336.4685268533,21168.2342634266
Oaxaca,20,Urbano,0,2024-10-01,3116.86350097873,5482.7540070743,5667.18658140652,12467.4540039149,22668.7463256261,42649.9020534461,21324.9510267231
Oaxaca,20,Urbano,0,2024-11-01,3130.30045162085,5513.96918742966,5687.53091788834,12521.2018064834,22750.1236715534,42824.5593987398,21412.2796993699
Oaxaca,20,Urbano,0,2024-12-01,3137.86636957771,5529.60053345235,5718.54314231092,12551.4654783109,22874.1725692437,43003.0005100573,21501.5002550286
Oaxaca,20,Urbano,0,2025-01-01,3150.2263214176,5548.65272115783,5719.49492413463,12600.9052856704,22877.9796965385,43078.9145885351,21539.4572942676
Oaxaca,20,Urbano,0,2025-02-01,3136.40233829028,5563.42885675984,5712.51519076075,12545.6093531611,22850.060763043,43007.0539216122,21503.5269608061
Oaxaca,20,Urbano,0,2025-03-01,3166.6817160134,5586.42451473852,5736.94425756933,12666.7268640536,22947.7770302773,43260.9748295229,21630.4874147615
Oaxaca,20,Urbano,0,2025-04-01,3206.79280875836,5565.66190619165,5757.56619708307,12827.1712350334,23030.2647883323,43494.2528260352,21747.1264130176
Oaxaca,20,Urbano,0,2025-05-01,3291.66688766217,5579.72536644308,5815.58523075344,13166.6675506487,23262.3409230138,44109.1705321108,22054.5852660554
Oaxaca,20,Urbano,0,2025-06-01,3331.81414457192,5596.30694626655,5852.14951581434,13327.2565782877,23408.5980632574,44448.7696672022,22224.3848336011
Oaxaca,20,Urbano,0,2025-07-01,3354.39496167383,5608.94505581682,5890.26044633876,13417.5798466953,23561.0417853551,44716.9450222605,22358.4725111303
Oaxaca,20,Urbano,0,2025-08-01,3319.01436686979,5625.33658888013,5874.6750189755,13276.0574674792,23498.700075902,44520.0988388744,22260.0494194372
Oaxaca,20,Urbano,0,2025-09-01,3328.69848564995,5639.73263096183,5882.68584932506,13314.7939425998,23530.7433973002,44609.533469405,22304.7667347025
Oaxaca,20,Urbano,0,2025-10-01,3321.62606681273,5695.51135506714,5916.51376164279,13286.5042672509,23666.0550465711,44780.4742023337,22390.2371011668
Oaxaca,20,Urbano,0,2025-11-01,3346.90670526624,5716.89161558451,5949.11228910488,13387.626821065,23796.4491564195,45046.0159727225,22523.0079863612
Oaxaca,20,Urbano,0,2025-12-01,3328.80384291024,5735.84877990991,5961.00956190127,13315.215371641,23844.0382476051,45039.8575191138,22519.9287595569
Oaxaca,20,Urbano,0,2026-01-01,3369.30567675022,5732.71300836737,5985.55760143781,13477.2227070009,23942.2304057513,45309.7744271755,22654.8872135877
Oaxaca,20,Urbano,0,2026-02-01,3376.82204291537,5735.80126821988,5998.40665605791,13507.2881716615,23993.6266242316,45398.5518673186,22699.2759336593
Oaxaca,20,Urbano,0,2026-03-01,3423.3317119163,5763.78565365261,6055.55322305655,13693.3268476652,24222.2128922262,45863.2916632212,22931.6458316106
Oaxaca,20,Urbano,0,2026-04-01,3393.17099528854,5729.10211992443,6071.45591102772,13572.6839811542,24285.8236441109,45766.990232449,22883.4951162245
Oaxaca,20,Urbano,0,2026-05-01,3355.0413312694,5758.41683267825,6047.62170785896,13420.1653250776,24190.4868314359,45537.5224386513,22768.7612193256
Oaxaca,20,Urbano,0,2026-06-01,3376.0158809663,5774.57080729137,6042.70416843646,13504.0635238652,24170.8166737458,45621.9235551475,22810.9617775738
Puebla,21,Rural,1,2018-08-01,1688.7420286405,2925.63569298102,3046.96819509531,6754.96811456198,12187.8727803812,22961.9004173204,11480.9502086602
Puebla,21,Rural,1,2018-09-01,1676.62789949522,2956.50888387393,3054.46939239504,6706.51159798089,12217.8775695802,22974.9429540068,11487.4714770034
Puebla,21,Rural,1,2018-10-01,1670.6419251136,2962.80596530251,3063.81564225641,6682.56770045438,12255.2625690256,22995.6680465217,11497.8340232608
Puebla,21,Rural,1,2018-11-01,1711.44815583699,2949.74535196916,3095.03030198758,6845.79262334797,12380.1212079503,23284.4421424308,11642.2210712154
Puebla,21,Rural,1,2018-12-01,1740.81203298605,2972.33904690967,3126.97088403807,6963.24813194419,12507.8835361523,23565.6442507564,11782.8221253782
Puebla,21,Rural,1,2019-01-01,1754.49903772174,2976.6828669692,3126.66841640502,7017.99615088697,12506.6736656201,23626.42031765,11813.210158825
Puebla,21,Rural,1,2019-02-01,1736.70313591458,2984.96236292159,3114.69069813608,6946.81254365833,12458.7627925443,23510.0645840805,11755.0322920402
Puebla,21,Rural,1,2019-03-01,1741.99345701594,2993.82492196923,3128.12026104368,6967.97382806378,12512.4810441747,23597.9937839181,11798.996891959
Puebla,21,Rural,1,2019-04-01,1745.23236700016,2984.37929982636,3133.83689930839,6980.92946800065,12535.3475972336,23625.6891833136,11812.8445916568
Puebla,21,Rural,1,2019-05-01,1757.76149268765,2989.30618298113,3141.24735631822,7031.04597075059,12564.9894252729,23714.6086579548,11857.3043289774
Puebla,21,Rural,1,2019-06-01,1778.47816752816,2972.01836220729,3145.05844849469,7113.91267011263,12580.2337939788,23799.4730676136,11899.7365338068
Puebla,21,Rural,1,2019-07-01,1791.0068157083,2963.91378518346,3157.39912792329,7164.0272628332,12629.5965116932,23895.4144376953,11947.7072188477
Puebla,21,Rural,1,2019-08-01,1753.30604896276,2959.89064982631,3148.62756656473,7013.22419585104,12594.5102662589,23696.0063675331,11848.0031837665
Puebla,21,Rural,1,2019-09-01,1753.510517728,2966.85825381442,3158.66949198212,7014.042070912,12634.6779679285,23746.3572072876,11873.1786036438
Puebla,21,Rural,1,2019-10-01,1743.71619089584,2989.42279560017,3184.28850050179,6974.86476358336,12737.1540020072,23836.5136392502,11918.2568196251
Puebla,21,Rural,1,2019-11-01,1762.01221405024,3007.55605786211,3213.93032854107,7048.04885620097,12855.7213141643,24056.8925396387,12028.4462698194
Puebla,21,Rural,1,2019-12-01,1769.39274385811,3015.19418440974,3231.44320449489,7077.57097543244,12925.7728179796,24169.4648767128,12084.7324383564
Puebla,21,Rural,1,2020-01-01,1790.87972553446,3005.74856226687,3251.46656180307,7163.51890213786,13005.8662472123,24333.8903971978,12166.9451985989
Puebla,21,Rural,1,2020-02-01,1820.56049268525,3006.68146321925,3274.00040046558,7282.24197074101,13096.0016018623,24554.1712876137,12277.0856438069
Puebla,21,Rural,1,2020-03-01,1841.66299839422,3020.32513964784,3268.97943775689,7366.65199357689,13075.9177510275,24636.0396284649,12318.0198142324
Puebla,21,Rural,1,2020-04-01,1840.05739934131,3029.33346446929,3235.61725783104,7360.22959736526,12942.4690313242,24498.6336978166,12249.3168489083
Puebla,21,Rural,1,2020-05-01,1832.90978712195,2998.37281411209,3249.28879484508,7331.63914848779,12997.1551793803,24493.5254990792,12246.7627495396
Puebla,21,Rural,1,2020-06-01,1841.22797095778,2968.75320887395,3254.67271871344,7364.91188383112,13018.6908748537,24519.9737659368,12259.9868829684
Puebla,21,Rural,1,2020-07-01,1863.22326593584,2973.33025417157,3272.12510114065,7452.89306374334,13088.5004045626,24690.4599086014,12345.2299543007
Puebla,21,Rural,1,2020-08-01,1876.32551299206,3067.1742593503,3302.22063062951,7505.30205196825,13208.882522518,24970.4267755284,12485.2133877642
Puebla,21,Rural,1,2020-09-01,1880.02514216536,3088.83505333843,3310.35700995866,7520.10056866144,13241.4280398347,25042.8818449263,12521.4409224631
Puebla,21,Rural,1,2020-10-01,1890.02867584776,3106.53101827894,3326.59952185366,7560.11470339103,13306.3980874146,25171.6959995388,12585.8479997694
Puebla,21,Rural,1,2020-11-01,1881.65925923946,3110.84568518371,3308.42121710712,7526.63703695786,13233.6848684285,25064.7259700985,12532.3629850493
Puebla,21,Rural,1,2020-12-01,1887.19156375184,3123.84799220754,3317.04154464916,7548.76625500737,13268.1661785966,25137.8194471021,12568.9097235511
Puebla,21,Rural,1,2021-01-01,1906.67339621468,3174.86601304096,3353.97284264504,7626.69358485873,13415.8913705802,25428.3235169038,12714.1617584519
Puebla,21,Rural,1,2021-02-01,1924.93847918524,3196.49765387432,3373.27027763388,7699.75391674095,13493.0811105355,25608.7993152083,12804.3996576042
Puebla,21,Rural,1,2021-03-01,1949.52353256004,3227.86644839819,3407.75158780203,7798.09413024016,13631.0063512081,25889.8152763388,12944.9076381694
Puebla,21,Rural,1,2021-04-01,1995.26309189882,3229.93632238628,3434.94342801357,7981.05236759529,13739.7737120543,26198.3005221377,13099.1502610688
Puebla,21,Rural,1,2021-05-01,2012.55893910778,3232.26857476724,3454.93653855844,8050.23575643113,13819.7461542338,26357.3630097037,13178.6815048519
Puebla,21,Rural,1,2021-06-01,2008.35795009613,3263.69567560063,3472.29818069573,8033.43180038453,13889.1927227829,26445.6362087065,13222.8181043533
Puebla,21,Rural,1,2021-07-01,2035.64480558645,3312.20652512452,3501.69803462858,8142.57922234581,14006.7921385143,26734.6567802839,13367.3283901419
Puebla,21,Rural,1,2021-08-01,2045.11109928122,3219.38288036246,3493.19869413976,8180.44439712487,13972.794776559,26641.2531567487,13320.6265783743
Puebla,21,Rural,1,2021-09-01,2031.48208768146,3235.8252596482,3502.06099578824,8125.92835072585,14008.243983153,26638.4974732034,13319.2487366017
Puebla,21,Rural,1,2021-10-01,2027.93844615469,3277.39765833874,3516.12574072525,8111.75378461877,14064.502962901,26726.3371261514,13363.1685630757
Puebla,21,Rural,1,2021-11-01,2081.75310559241,3275.53185643398,3559.56009283179,8327.01242236966,14238.2403713272,27132.8238826373,13566.4119413187
Puebla,21,Rural,1,2021-12-01,2088.83906871172,3217.31300637436,3554.17616896343,8355.35627484686,14216.7046758537,27078.8426549287,13539.4213274643
Puebla,21,Rural,1,2022-01-01,2139.95613142024,3217.45877214817,3578.40382637105,8559.82452568096,14313.6153054842,27395.443533479,13697.7217667395
Puebla,21,Rural,1,2022-02-01,2179.10617579797,3244.30882768393,3603.08518522825,8716.42470319187,14412.340740913,27691.7279853782,13845.8639926891
Puebla,21,Rural,1,2022-03-01,2213.2994331505,3301.01171369593,3652.08494178299,8853.197732602,14608.3397671319,28100.6766741014,14050.3383370507
Puebla,21,Rural,1,2022-04-01,2237.4433564037,3310.42818268404,3686.9292131108,8949.77342561479,14747.7168524432,28358.3143837791,14179.1571918896
Puebla,21,Rural,1,2022-05-01,2248.92530648579,3306.98811042213,3708.88836327051,8995.70122594315,14835.5534530821,28495.1549289197,14247.5774644598
Puebla,21,Rural,1,2022-06-01,2282.87105921165,3309.52443488642,3734.50737179018,9131.48423684662,14938.0294871607,28747.9900668384,14373.9950334192
Puebla,21,Rural,1,2022-07-01,2305.8446443895,3318.41614708881,3755.9220802104,9223.37857755801,15023.6883208416,28943.7571977628,14471.8785988814
Puebla,21,Rural,1,2022-08-01,2309.60256143454,3331.24353518407,3786.47131114884,9238.41024573816,15145.8852445954,29101.3159767935,14550.6579883967
Puebla,21,Rural,1,2022-09-01,2328.63474008998,3312.64382244594,3804.46813531555,9314.5389603599,15217.8725412622,29237.3080902715,14618.6540451357
Puebla,21,Rural,1,2022-10-01,2323.89660758183,3275.56100958874,3815.87116508169,9295.58643032733,15263.4846603267,29226.363705255,14613.1818526275
Puebla,21,Rural,1,2022-11-01,2326.5716542848,3261.42172952919,3823.03964798506,9306.28661713918,15292.1585919403,29252.8602855391,14626.4301427695
Puebla,21,Rural,1,2022-12-01,2358.20252847178,3243.34677357678,3853.49813863359,9432.81011388711,15413.9925545344,29494.6569140982,14747.3284570491
Puebla,21,Rural,1,2023-01-01,2399.65428974439,3253.57953089823,3890.09672223312,9598.61715897757,15560.3868889325,29833.2127577487,14916.6063788743
Puebla,21,Rural,1,2023-02-01,2421.6157757848,3279.38007286256,3912.05587239283,9686.4631031392,15648.2234895713,30044.7699988517,15022.3849994259
Puebla,21,Rural,1,2023-03-01,2407.41787466779,3258.8854050649,3906.06701325837,9629.67149867114,15624.2680530335,29938.466204608,14969.233102304
Puebla,21,Rural,1,2023-04-01,2408.09293491794,3236.46662905296,3903.91949306368,9632.37173967178,15615.6779722547,29908.7421580284,14954.3710790142
Puebla,21,Rural,1,2023-05-01,2399.00710780008,3236.11679119582,3908.94045577238,9596.02843120032,15635.7618230895,29891.3023977599,14945.65119888
Puebla,21,Rural,1,2023-06-01,2410.30898188582,3211.71560066006,3909.24292340543,9641.23592754327,15636.9716936217,29914.4193829163,14957.2096914582
Puebla,21,Rural,1,2023-07-01,2453.84786085164,3206.14734810053,3930.05269655954,9815.39144340658,15720.2107862382,30178.8370566325,15089.4185283163
Puebla,21,Rural,1,2023-08-01,2448.87494840135,3234.86320554105,3959.08958933272,9795.49979360539,15836.3583573309,30310.0574243012,15155.0287121506
Puebla,21,Rural,1,2023-09-01,2435.43027208657,3255.56194542204,3972.91236016328,9741.72108834628,15891.6494406531,30333.3790981425,15166.6895490713
Puebla,21,Rural,1,2023-10-01,2421.70861504189,3278.53463137446,3973.63828248261,9686.83446016755,15894.5531299304,30302.9183325461,15151.459166273
Puebla,21,Rural,1,2023-11-01,2441.8129035569,3282.47030726732,3993.54065273756,9767.25161422759,15974.1626109502,30475.0787590674,15237.5393795337
Puebla,21,Rural,1,2023-12-01,2462.87008188481,3288.70908238638,4028.20344348554,9851.48032753925,16112.8137739422,30715.6533430612,15357.8266715306
Puebla,21,Rural,1,2024-01-01,2516.35415987989,3318.47445339834,4080.89330516353,10065.4166395196,16323.5732206541,31192.8375292506,15596.4187646253
Puebla,21,Rural,1,2024-02-01,2494.69064917019,3375.2064925651,4070.36743153326,9978.76259668075,16281.469726133,31117.2107561478,15558.6053780739
Puebla,21,Rural,1,2024-03-01,2518.49829642032,3375.17733941033,4081.10503250667,10073.9931856813,16324.4201300267,31262.2701878742,15631.1350939371
Puebla,21,Rural,1,2024-04-01,2551.55647176948,3374.41935738652,4116.46349881068,10206.2258870779,16465.8539952427,31548.8242016925,15774.4121008462
Puebla,21,Rural,1,2024-05-01,2529.31817553998,3377.24721339843,4123.20852702778,10117.2727021599,16492.8341081111,31486.7217248529,15743.3608624265
Puebla,21,Rural,1,2024-06-01,2574.07613778019,3385.81824089845,4138.75536336675,10296.3045511208,16555.021453467,31749.0014577605,15874.5007288803
Puebla,21,Rural,1,2024-07-01,2610.01536081942,3429.40220726757,4185.0631579873,10440.0614432777,16740.2526319492,32140.2020966192,16070.1010483096
Puebla,21,Rural,1,2024-08-01,2555.35290554891,3436.63218964853,4176.68480455171,10221.4116221956,16706.7392182068,31883.0221815535,15941.5110907768
Puebla,21,Rural,1,2024-09-01,2538.90151876425,3445.02829821997,4170.42372454749,10155.606075057,16681.69489819,31796.4457350403,15898.2228675201
Puebla,21,Rural,1,2024-10-01,2557.99798804429,3440.88855024378,4193.62299200273,10231.9919521772,16774.4919680109,31969.7410939535,15984.8705469767
Puebla,21,Rural,1,2024-11-01,2556.45311259318,3454.7362987557,4206.99206138371,10225.8124503727,16827.9682455349,32033.9428443965,16016.9714221982
Puebla,21,Rural,1,2024-12-01,2552.30097063067,3464.96905607715,4213.55560902098,10209.2038825227,16854.2224360839,32054.815143418,16027.407571709
Puebla,21,Rural,1,2025-01-01,2567.0345171457,3474.82282238669,4220.45187105461,10268.1380685828,16881.8074842185,32156.0067939473,16078.0033969737
Puebla,21,Rural,1,2025-02-01,2587.23112202435,3487.766823101,4221.81297540336,10348.9244880974,16887.2519016134,32260.1403734524,16130.0701867262
Puebla,21,Rural,1,2025-03-01,2611.31006546531,3493.88898560101,4238.75116285438,10445.2402618612,16955.0046514175,32438.8405938237,16219.4202969119
Puebla,21,Rural,1,2025-04-01,2630.18182897663,3500.62336435102,4262.94857349869,10520.7273159065,17051.7942939948,32626.8022229649,16313.4011114824
Puebla,21,Rural,1,2025-05-01,2683.1112058974,3509.45677024389,4285.78487979426,10732.4448235896,17143.139519177,32954.2931686611,16477.1465843305
Puebla,21,Rural,1,2025-06-01,2688.95048191633,3515.28740119628,4300.54530028729,10755.8019276653,17202.1812011492,33046.9340565113,16523.4670282556
Puebla,21,Rural,1,2025-07-01,2674.56613260097,3524.79132964868,4300.99900173687,10698.2645304039,17203.9960069475,32998.40446035,16499.202230175
Puebla,21,Rural,1,2025-08-01,2665.98157334093,3531.84639310107,4295.79655844835,10663.9262933637,17183.1862337934,32947.9068662711,16473.9534331355
Puebla,21,Rural,1,2025-09-01,2678.36800340024,3544.55716857728,4305.47552270607,10713.4720136009,17221.9020908243,33053.9278366526,16526.9639183263
Puebla,21,Rural,1,2025-10-01,2666.87026229348,3551.49561941062,4305.71749681251,10667.4810491739,17222.8699872501,33013.9389886263,16506.9694943132
Puebla,21,Rural,1,2025-11-01,2691.1365924456,3559.33781804159,4321.65754107446,10764.5463697824,17286.6301642978,33191.0400697279,16595.5200348639
Puebla,21,Rural,1,2025-12-01,2698.4733296803,3561.02870101778,4329.67293335039,10793.8933187212,17318.6917334015,33257.2944407976,16628.6472203988
Puebla,21,Rural,1,2026-01-01,2716.43869757164,3564.64369220827,4345.67347113894,10865.7547902866,17382.6938845558,33403.7469854031,16701.8734927016
Puebla,21,Rural,1,2026-02-01,2748.61364673612,3571.26145833923,4379.91280720064,10994.4545869445,17519.6512288026,33689.6356377906,16844.8178188953
Puebla,21,Rural,1,2026-03-01,2815.86762134424,3590.8232251845,4435.56685168256,11263.4704853769,17742.2674067303,34226.3891731563,17113.1945865781
Puebla,21,Rural,1,2026-04-01,2788.6662533283,3597.35353185118,4447.48407642489,11154.6650133132,17789.9363056996,34169.0525934071,17084.5262967036
Puebla,21,Rural,1,2026-05-01,2754.99943310881,3611.6677308393,4440.2853467582,11019.9977324352,17761.1413870328,34012.4471928227,17006.2235964114
Puebla,21,Rural,1,2026-06-01,2728.03990013379,3621.87133500598,4405.13860779734,10912.1596005352,17620.5544311894,33762.314635067,16881.1573175335
Puebla,21,Urbano,0,2018-08-01,1794.58792489651,4239.56043968484,3775.14196576333,7178.35169958606,15100.5678630533,27844.4040024404,13922.2020012202
Puebla,21,Urbano,0,2018-09-01,1793.40466600739,4284.29901020147,3784.4358221171,7173.61866402957,15137.7432884684,27925.4440108344,13962.7220054172
Puebla,21,Urbano,0,2018-10-01,1782.47121089277,4293.42415772894,3796.01566733207,7129.88484357108,15184.0626693283,27937.7402541597,13968.8701270799
Puebla,21,Urbano,0,2018-11-01,1823.23433477854,4274.49792582011,3834.69010183645,7292.93733911415,15338.7604073458,28251.5054558941,14125.752727947
Puebla,21,Urbano,0,2018-12-01,1859.40562518565,4307.23861718025,3874.26394179442,7437.62250074261,15497.0557671777,28604.0127293556,14302.0063646778
Puebla,21,Urbano,0,2019-01-01,1866.03227683665,4313.53327913207,3873.88918952209,7464.12910734658,15495.5567580884,28636.8801017954,14318.4400508977
Puebla,21,Urbano,0,2019-02-01,1854.78171102561,4325.53115828856,3859.04899953785,7419.12684410244,15436.1959981514,28539.8967005695,14269.9483502848
Puebla,21,Urbano,0,2019-03-01,1864.58260411738,4338.37395851241,3875.68800042927,7458.33041646954,15502.7520017171,28664.429195534,14332.214597767
