nom_ent,cve_ent,ambito,clave_enigh,nombre_enigh,codigo,serie_api,es_comida_fuera
Jalisco,14,Urbano,011192,Tostadas,016,900549,FALSE
Jalisco,14,Urbano,011221,Bistec de res,018,900571,FALSE
Jalisco,14,Urbano,011224,Molida de res,018,900571,FALSE
Jalisco,14,Urbano,01122F,"Pollo entero o en piezas (excepto pierna, muslo y pechuga)",022,900566,FALSE
Jalisco,14,Urbano,011231,Jamón de puerco,021,900576,FALSE
Jalisco,14,Urbano,011252,Chorizo de puerco,020,900575,FALSE
Jalisco,14,Urbano,011411,Leche entera fresca,034,900588,FALSE
Jalisco,14,Urbano,011433,Crema,030,900595,FALSE
Jalisco,14,Urbano,011451,Queso fresco,037,900597,FALSE
Jalisco,14,Urbano,011454,Queso Oaxaca o asadero,039,900599,FALSE
Jalisco,14,Urbano,011460,Yogurt y bebidas fermentadas a base de leche,041,900601,FALSE
Jalisco,14,Urbano,011481,Huevo de gallina,031,900605,FALSE
Jalisco,14,Urbano,011512,Otros aceites vegetales comestibles,042,900608,FALSE
Jalisco,14,Urbano,011592,Chicharrón,019,900574,FALSE
Jalisco,14,Urbano,011611,Aguacate,045,900611,FALSE
Jalisco,14,Urbano,011616,"Otros plátanos: Chiapas, dominico, guineo, manzano, dorado, portalimón y Roatán",055,900621,FALSE
Jalisco,14,Urbano,011621,Limón,048,900614,FALSE
Jalisco,14,Urbano,011633,Manzana y perón,049,900615,FALSE
Jalisco,14,Urbano,011712,Lechuga,071,900633,FALSE
Jalisco,14,Urbano,011721,Calabaza,060,900626,FALSE
Jalisco,14,Urbano,011722,Chayote,062,900628,FALSE
Jalisco,14,Urbano,011725,Chile serrano,065,900630,FALSE
Jalisco,14,Urbano,011727,Jitomate (tomate rojo),070,900632,FALSE
Jalisco,14,Urbano,011728,Pepino,075,900636,FALSE
Jalisco,14,Urbano,011729,Tomate verde,076,900637,FALSE
Jalisco,14,Urbano,011743,Cebolla,061,900627,FALSE
Jalisco,14,Urbano,011746,Nopal,072,900634,FALSE
Jalisco,14,Urbano,011748,Zanahoria,078,900638,FALSE
Jalisco,14,Urbano,011751,Papa,073,900635,FALSE
Jalisco,14,Urbano,011761,Frijol en grano,068,900644,FALSE
Jalisco,14,Urbano,011797,Frijol procesado,069,900649,FALSE
Jalisco,14,Urbano,011810,Azúcar,082,900656,FALSE
Jalisco,14,Urbano,011911,Alimentos preparados para consumo inmediato,269,900682,FALSE
Jalisco,14,Urbano,011942,Cilantro,087,900641,FALSE
Jalisco,14,Urbano,012100,Jugos de frutas o verduras envasados,095,900653,FALSE
Jalisco,14,Urbano,012201,Café soluble,096,900658,FALSE
Jalisco,14,Urbano,012501,Agua natural embotellada,099,900662,FALSE
Jalisco,14,Urbano,012601,Refrescos sabor cola,100,900663,FALSE
Jalisco,14,Urbano,012602,Refrescos de otros sabores,100,900663,FALSE
Jalisco,14,Urbano,111111,Desayunos,25,900677,TRUE
Jalisco,14,Urbano,111112,Comidas,25,900677,TRUE
Jalisco,14,Urbano,111113,Cenas,25,900677,TRUE
Jalisco,14,Urbano,111124,Otros alimentos cocinados,269,900682,FALSE
Jalisco,14,Urbano,111126,Pollos rostizados,267,900681,FALSE
Jalisco,14,Urbano,181124,"Pierna, muslo o pechuga de pollo con hueso",022,900566,FALSE
Jalisco,14,Urbano,181125,"Pierna, muslo o pechuga de pollo sin hueso",022,900566,FALSE
Jalisco,14,Urbano,181126,"Chorizo de pollo, jamón de pollo, pavo y otras aves; nuggets de pollo y otras aves, salchicha, mortadela, tocino de pollo, pavo y otras aves, etcétera",019,900574,FALSE
Jalisco,14,Urbano,181134,Plátano verde y Tabasco,055,900621,FALSE
México,15,Urbano,011111,Arroz en grano,001,900992,FALSE
México,15,Urbano,011131,Tortillas de maíz,014,900978,FALSE
México,15,Urbano,011132,Tortillas de harina de trigo,015,900990,FALSE
México,15,Urbano,011133,Pan,008,900981,FALSE
México,15,Urbano,011134,Pan de caja,009,900982,FALSE
México,15,Urbano,011135,Galletas dulces,004,900987,FALSE
México,15,Urbano,011137,Pan dulce a granel,010,900983,FALSE
México,15,Urbano,011150,"Spaghetti, pastas italianas y pastas para sopa",011,900989,FALSE
México,15,Urbano,011192,Tostadas,016,900979,FALSE
México,15,Urbano,011221,Bistec de res,018,901001,FALSE
México,15,Urbano,011224,Molida de res,018,901001,FALSE
México,15,Urbano,01122F,"Pollo entero o en piezas (excepto pierna, muslo y pechuga)",022,900996,FALSE
México,15,Urbano,011231,Jamón de puerco,021,901006,FALSE
México,15,Urbano,011252,Chorizo de puerco,020,901005,FALSE
México,15,Urbano,011411,Leche entera fresca,034,901018,FALSE
México,15,Urbano,011433,Crema,030,901025,FALSE
México,15,Urbano,011451,Queso fresco,037,901027,FALSE
México,15,Urbano,011454,Queso Oaxaca o asadero,039,901029,FALSE
México,15,Urbano,011460,Yogurt y bebidas fermentadas a base de leche,041,901031,FALSE
México,15,Urbano,011481,Huevo de gallina,031,901035,FALSE
México,15,Urbano,011512,Otros aceites vegetales comestibles,042,901038,FALSE
México,15,Urbano,011592,Chicharrón,019,901004,FALSE
México,15,Urbano,011611,Aguacate,045,901041,FALSE
México,15,Urbano,011616,"Otros plátanos: Chiapas, dominico, guineo, manzano, dorado, portalimón y Roatán",055,901051,FALSE
México,15,Urbano,011621,Limón,048,901044,FALSE
México,15,Urbano,011633,Manzana y perón,049,901045,FALSE
México,15,Urbano,011712,Lechuga,071,901063,FALSE
México,15,Urbano,011721,Calabaza,060,901056,FALSE
México,15,Urbano,011722,Chayote,062,901058,FALSE
México,15,Urbano,011725,Chile serrano,065,901060,FALSE
México,15,Urbano,011727,Jitomate (tomate rojo),070,901062,FALSE
México,15,Urbano,011728,Pepino,075,901066,FALSE
México,15,Urbano,011729,Tomate verde,076,901067,FALSE
México,15,Urbano,011743,Cebolla,061,901057,FALSE
México,15,Urbano,011746,Nopal,072,901064,FALSE
México,15,Urbano,011748,Zanahoria,078,901068,FALSE
México,15,Urbano,011751,Papa,073,901065,FALSE
México,15,Urbano,011761,Frijol en grano,068,901074,FALSE
México,15,Urbano,011797,Frijol procesado,069,901079,FALSE
México,15,Urbano,011810,Azúcar,082,901086,FALSE
México,15,Urbano,011911,Alimentos preparados para consumo inmediato,269,901112,FALSE
México,15,Urbano,011942,Cilantro,087,901071,FALSE
México,15,Urbano,012100,Jugos de frutas o verduras envasados,095,901083,FALSE
México,15,Urbano,012201,Café soluble,096,901088,FALSE
México,15,Urbano,012501,Agua natural embotellada,099,901092,FALSE
México,15,Urbano,012601,Refrescos sabor cola,100,901093,FALSE
México,15,Urbano,012602,Refrescos de otros sabores,100,901093,FALSE
México,15,Urbano,111111,Desayunos,25,901107,TRUE
México,15,Urbano,111112,Comidas,25,901107,TRUE
México,15,Urbano,111113,Cenas,25,901107,TRUE
México,15,Urbano,111124,Otros alimentos cocinados,269,901112,FALSE
México,15,Urbano,111126,Pollos rostizados,267,901111,FALSE
México,15,Urbano,181124,"Pierna, muslo o pechuga de pollo con hueso",022,900996,FALSE
México,15,Urbano,181125,"Pierna, muslo o pechuga de pollo sin hueso",022,900996,FALSE
México,15,Urbano,181126,"Chorizo de pollo, jamón de pollo, pavo y otras aves; nuggets de pollo y otras aves, salchicha, mortadela, tocino de pollo, pavo y otras aves, etcétera",019,901004,FALSE
México,15,Urbano,181134,Plátano verde y Tabasco,055,901051,FALSE
Michoacán,16,Urbano,011111,Arroz en grano,001,901422,FALSE
Michoacán,16,Urbano,011131,Tortillas de maíz,014,901408,FALSE
Michoacán,16,Urbano,011132,Tortillas de harina de trigo,015,901420,FALSE
Michoacán,16,Urbano,011133,Pan,008,901411,FALSE
Michoacán,16,Urbano,011134,Pan de caja,009,901412,FALSE
Michoacán,16,Urbano,011135,Galletas dulces,004,901417,FALSE
Michoacán,16,Urbano,011137,Pan dulce a granel,010,901413,FALSE
Michoacán,16,Urbano,011150,"Spaghetti, pastas italianas y pastas para sopa",011,901419,FALSE
Michoacán,16,Urbano,011192,Tostadas,016,901409,FALSE
Michoacán,16,Urbano,011221,Bistec de res,018,901431,FALSE
Michoacán,16,Urbano,011224,Molida de res,018,901431,FALSE
Michoacán,16,Urbano,01122F,"Pollo entero o en piezas (excepto pierna, muslo y pechuga)",022,901426,FALSE
Michoacán,16,Urbano,011231,Jamón de puerco,021,901436,FALSE
Michoacán,16,Urbano,011252,Chorizo de puerco,020,901435,FALSE
Michoacán,16,Urbano,011411,Leche entera fresca,034,901448,FALSE
Michoacán,16,Urbano,011433,Crema,030,901455,FALSE
Michoacán,16,Urbano,011451,Queso fresco,037,901457,FALSE
Michoacán,16,Urbano,011454,Queso Oaxaca o asadero,039,901459,FALSE
Michoacán,16,Urbano,011460,Yogurt y bebidas fermentadas a base de leche,041,901461,FALSE
Michoacán,16,Urbano,011481,Huevo de gallina,031,901465,FALSE
Michoacán,16,Urbano,011512,Otros aceites vegetales comestibles,042,901468,FALSE
Michoacán,16,Urbano,011592,Chicharrón,019,901434,FALSE
Michoacán,16,Urbano,011611,Aguacate,045,901471,FALSE
Michoacán,16,Urbano,011616,"Otros plátanos: Chiapas, dominico, guineo, manzano, dorado, portalimón y Roatán",055,901481,FALSE
Michoacán,16,Urbano,011621,Limón,048,901474,FALSE
Michoacán,16,Urbano,011633,Manzana y perón,049,901475,FALSE
Michoacán,16,Urbano,011712,Lechuga,071,901493,FALSE
Michoacán,16,Urbano,011721,Calabaza,060,901486,FALSE
Michoacán,16,Urbano,011722,Chayote,062,901488,FALSE
Michoacán,16,Urbano,011725,Chile serrano,065,901490,FALSE
Michoacán,16,Urbano,011727,Jitomate (tomate rojo),070,901492,FALSE
Michoacán,16,Urbano,011728,Pepino,075,901496,FALSE
Michoacán,16,Urbano,011729,Tomate verde,076,901497,FALSE
Michoacán,16,Urbano,011743,Cebolla,061,901487,FALSE
Michoacán,16,Urbano,011746,Nopal,072,901494,FALSE
Michoacán,16,Urbano,011748,Zanahoria,078,901498,FALSE
Michoacán,16,Urbano,011751,Papa,073,901495,FALSE
Michoacán,16,Urbano,011761,Frijol en grano,068,901504,FALSE
Michoacán,16,Urbano,011797,Frijol procesado,069,901509,FALSE
Michoacán,16,Urbano,011810,Azúcar,082,901516,FALSE
Michoacán,16,Urbano,011911,Alimentos preparados para consumo inmediato,269,901542,FALSE
Michoacán,16,Urbano,011942,Cilantro,087,901501,FALSE
Michoacán,16,Urbano,012100,Jugos de frutas o verduras envasados,095,901513,FALSE
Michoacán,16,Urbano,012201,Café soluble,096,901518,FALSE
Michoacán,16,Urbano,012501,Agua natural embotellada,099,901522,FALSE
Michoacán,16,Urbano,012601,Refrescos sabor cola,100,901523,FALSE
Michoacán,16,Urbano,012602,Refrescos de otros sabores,100,901523,FALSE
Michoacán,16,Urbano,111111,Desayunos,25,901537,TRUE
Michoacán,16,Urbano,111112,Comidas,25,901537,TRUE
Michoacán,16,Urbano,111113,Cenas,25,901537,TRUE
Michoacán,16,Urbano,111124,Otros alimentos cocinados,269,901542,FALSE
Michoacán,16,Urbano,111126,Pollos rostizados,267,901541,FALSE
Michoacán,16,Urbano,181124,"Pierna, muslo o pechuga de pollo con hueso",022,901426,FALSE
Michoacán,16,Urbano,181125,"Pierna, muslo o pechuga de pollo sin hueso",022,901426,FALSE
Michoacán,16,Urbano,181126,"Chorizo de pollo, jamón de pollo, pavo y otras aves; nuggets de pollo y otras aves, salchicha, mortadela, tocino de pollo, pavo y otras aves, etcétera",019,901434,FALSE
Michoacán,16,Urbano,181134,Plátano verde y Tabasco,055,901481,FALSE
Morelos,17,Urbano,011111,Arroz en grano,001,901852,FALSE
Morelos,17,Urbano,011131,Tortillas de maíz,014,901838,FALSE
Morelos,17,Urbano,011132,Tortillas de harina de trigo,015,901850,FALSE
Morelos,17,Urbano,011133,Pan,008,901841,FALSE
Morelos,17,Urbano,011134,Pan de caja,009,901842,FALSE
Morelos,17,Urbano,011135,Galletas dulces,004,901847,FALSE
Morelos,17,Urbano,011137,Pan dulce a granel,010,901843,FALSE
Morelos,17,Urbano,011150,"Spaghetti, pastas italianas y pastas para sopa",011,901849,FALSE
Morelos,17,Urbano,011192,Tostadas,016,901839,FALSE
Morelos,17,Urbano,011221,Bistec de res,018,901861,FALSE
Morelos,17,Urbano,011224,Molida de res,018,901861,FALSE
Morelos,17,Urbano,01122F,"Pollo entero o en piezas (excepto pierna, muslo y pechuga)",022,901856,FALSE
Morelos,17,Urbano,011231,Jamón de puerco,021,901866,FALSE
Morelos,17,Urbano,011252,Chorizo de puerco,020,901865,FALSE
Morelos,17,Urbano,011411,Leche entera fresca,034,901878,FALSE
Morelos,17,Urbano,011433,Crema,030,901885,FALSE
Morelos,17,Urbano,011451,Queso fresco,037,901887,FALSE
Morelos,17,Urbano,011454,Queso Oaxaca o asadero,039,901889,FALSE
Morelos,17,Urbano,011460,Yogurt y bebidas fermentadas a base de leche,041,901891,FALSE
Morelos,17,Urbano,011481,Huevo de gallina,031,901895,FALSE
Morelos,17,Urbano,011512,Otros aceites vegetales comestibles,042,901898,FALSE
Morelos,17,Urbano,011592,Chicharrón,019,901864,FALSE
Morelos,17,Urbano,011611,Aguacate,045,901901,FALSE
Morelos,17,Urbano,011616,"Otros plátanos: Chiapas, dominico, guineo, manzano, dorado, portalimón y Roatán",055,901911,FALSE
Morelos,17,Urbano,011621,Limón,048,901904,FALSE
Morelos,17,Urbano,011633,Manzana y perón,049,901905,FALSE
Morelos,17,Urbano,011712,Lechuga,071,901923,FALSE
Morelos,17,Urbano,011721,Calabaza,060,901916,FALSE
Morelos,17,Urbano,011722,Chayote,062,901918,FALSE
Morelos,17,Urbano,011725,Chile serrano,065,901920,FALSE
Morelos,17,Urbano,011727,Jitomate (tomate rojo),070,901922,FALSE
Morelos,17,Urbano,011728,Pepino,075,901926,FALSE
Morelos,17,Urbano,011729,Tomate verde,076,901927,FALSE
Morelos,17,Urbano,011743,Cebolla,061,901917,FALSE
Morelos,17,Urbano,011746,Nopal,072,901924,FALSE
Morelos,17,Urbano,011748,Zanahoria,078,901928,FALSE
Morelos,17,Urbano,011751,Papa,073,901925,FALSE
Morelos,17,Urbano,011761,Frijol en grano,068,901934,FALSE
Morelos,17,Urbano,011797,Frijol procesado,069,901939,FALSE
Morelos,17,Urbano,011810,Azúcar,082,901946,FALSE
Morelos,17,Urbano,011911,Alimentos preparados para consumo inmediato,269,901972,FALSE
Morelos,17,Urbano,011942,Cilantro,087,901931,FALSE
Morelos,17,Urbano,012100,Jugos de frutas o verduras envasados,095,901943,FALSE
Morelos,17,Urbano,012201,Café soluble,096,901948,FALSE
Morelos,17,Urbano,012501,Agua natural embotellada,099,901952,FALSE
Morelos,17,Urbano,012601,Refrescos sabor cola,100,901953,FALSE
Morelos,17,Urbano,012602,Refrescos de otros sabores,100,901953,FALSE
Morelos,17,Urbano,111111,Desayunos,25,901967,TRUE
Morelos,17,Urbano,111112,Comidas,25,901967,TRUE
Morelos,17,Urbano,111113,Cenas,25,901967,TRUE
Morelos,17,Urbano,111124,Otros alimentos cocinados,269,901972,FALSE
Morelos,17,Urbano,111126,Pollos rostizados,267,901971,FALSE
Morelos,17,Urbano,181124,"Pierna, muslo o pechuga de pollo con hueso",022,901856,FALSE
Morelos,17,Urbano,181125,"Pierna, muslo o pechuga de pollo sin hueso",022,901856,FALSE
Morelos,17,Urbano,181126,"Chorizo de pollo, jamón de pollo, pavo y otras aves; nuggets de pollo y otras aves, salchicha, mortadela, tocino de pollo, pavo y otras aves, etcétera",019,901864,FALSE
Morelos,17,Urbano,181134,Plátano verde y Tabasco,055,901911,FALSE
Nayarit,18,Urbano,011111,Arroz en grano,001,902282,FALSE
Nayarit,18,Urbano,011131,Tortillas de maíz,014,902268,FALSE
Nayarit,18,Urbano,011132,Tortillas de harina de trigo,015,902280,FALSE
Nayarit,18,Urbano,011133,Pan,008,902271,FALSE
Nayarit,18,Urbano,011134,Pan de caja,009,902272,FALSE
Nayarit,18,Urbano,011135,Galletas dulces,004,902277,FALSE
Nayarit,18,Urbano,011137,Pan dulce a granel,010,902273,FALSE
Nayarit,18,Urbano,011150,"Spaghetti, pastas italianas y pastas para sopa",011,902279,FALSE
Nayarit,18,Urbano,011192,Tostadas,016,902269,FALSE
Nayarit,18,Urbano,011221,Bistec de res,018,902291,FALSE
Nayarit,18,Urbano,011224,Molida de res,018,902291,FALSE
Nayarit,18,Urbano,01122F,"Pollo entero o en piezas (excepto pierna, muslo y pechuga)",022,902286,FALSE
Nayarit,18,Urbano,011231,Jamón de puerco,021,902296,FALSE
Nayarit,18,Urbano,011252,Chorizo de puerco,020,902295,FALSE
Nayarit,18,Urbano,011411,Leche entera fresca,034,902308,FALSE
Nayarit,18,Urbano,011433,Crema,030,902315,FALSE
Nayarit,18,Urbano,011451,Queso fresco,037,902317,FALSE
Nayarit,18,Urbano,011454,Queso Oaxaca o asadero,039,902319,FALSE
Nayarit,18,Urbano,011460,Yogurt y bebidas fermentadas a base de leche,041,902321,FALSE
Nayarit,18,Urbano,011481,Huevo de gallina,031,902325,FALSE
Nayarit,18,Urbano,011512,Otros aceites vegetales comestibles,042,902328,FALSE
Nayarit,18,Urbano,011592,Chicharrón,019,902294,FALSE
Nayarit,18,Urbano,011611,Aguacate,045,902331,FALSE
Nayarit,18,Urbano,011616,"Otros plátanos: Chiapas, dominico, guineo, manzano, dorado, portalimón y Roatán",055,902341,FALSE
Nayarit,18,Urbano,011621,Limón,048,902334,FALSE
Nayarit,18,Urbano,011633,Manzana y perón,049,902335,FALSE
Nayarit,18,Urbano,011712,Lechuga,071,902353,FALSE
Nayarit,18,Urbano,011721,Calabaza,060,902346,FALSE
Nayarit,18,Urbano,011722,Chayote,062,902348,FALSE
Nayarit,18,Urbano,011725,Chile serrano,065,902350,FALSE
Nayarit,18,Urbano,011727,Jitomate (tomate rojo),070,902352,FALSE
Nayarit,18,Urbano,011728,Pepino,075,902356,FALSE
Nayarit,18,Urbano,011729,Tomate verde,076,902357,FALSE
Nayarit,18,Urbano,011743,Cebolla,061,902347,FALSE
Nayarit,18,Urbano,011746,Nopal,072,902354,FALSE
Nayarit,18,Urbano,011748,Zanahoria,078,902358,FALSE
Nayarit,18,Urbano,011751,Papa,073,902355,FALSE
Nayarit,18,Urbano,011761,Frijol en grano,068,902364,FALSE
Nayarit,18,Urbano,011797,Frijol procesado,069,902369,FALSE
Nayarit,18,Urbano,011810,Azúcar,082,902376,FALSE
Nayarit,18,Urbano,011911,Alimentos preparados para consumo inmediato,269,902402,FALSE
Nayarit,18,Urbano,011942,Cilantro,087,902361,FALSE
Nayarit,18,Urbano,012100,Jugos de frutas o verduras envasados,095,902373,FALSE
Nayarit,18,Urbano,012201,Café soluble,096,902378,FALSE
Nayarit,18,Urbano,012501,Agua natural embotellada,099,902382,FALSE
Nayarit,18,Urbano,012601,Refrescos sabor cola,100,902383,FALSE
Nayarit,18,Urbano,012602,Refrescos de otros sabores,100,902383,FALSE
Nayarit,18,Urbano,111111,Desayunos,25,902397,TRUE
Nayarit,18,Urbano,111112,Comidas,25,902397,TRUE
Nayarit,18,Urbano,111113,Cenas,25,902397,TRUE
Nayarit,18,Urbano,111124,Otros alimentos cocinados,269,902402,FALSE
Nayarit,18,Urbano,111126,Pollos rostizados,267,902401,FALSE
Nayarit,18,Urbano,181124,"Pierna, muslo o pechuga de pollo con hueso",022,902286,FALSE
Nayarit,18,Urbano,181125,"Pierna, muslo o pechuga de pollo sin hueso",022,902286,FALSE
Nayarit,18,Urbano,181126,"Chorizo de pollo, jamón de pollo, pavo y otras aves; nuggets de pollo y otras aves, salchicha, mortadela, tocino de pollo, pavo y otras aves, etcétera",019,902294,FALSE
Nayarit,18,Urbano,181134,Plátano verde y Tabasco,055,902341,FALSE
Nuevo León,19,Urbano,011111,Arroz en grano,001,902712,FALSE
Nuevo León,19,Urbano,011131,Tortillas de maíz,014,902698,FALSE
Nuevo León,19,Urbano,011132,Tortillas de harina de trigo,015,902710,FALSE
Nuevo León,19,Urbano,011133,Pan,008,902701,FALSE
Nuevo León,19,Urbano,011134,Pan de caja,009,902702,FALSE
Nuevo León,19,Urbano,011135,Galletas dulces,004,902707,FALSE
Nuevo León,19,Urbano,011137,Pan dulce a granel,010,902703,FALSE
Nuevo León,19,Urbano,011150,"Spaghetti, pastas italianas y pastas para sopa",011,902709,FALSE
Nuevo León,19,Urbano,011192,Tostadas,016,902699,FALSE
Nuevo León,19,Urbano,011221,Bistec de res,018,902721,FALSE
Nuevo León,19,Urbano,011224,Molida de res,018,902721,FALSE
Nuevo León,19,Urbano,01122F,"Pollo entero o en piezas (excepto pierna, muslo y pechuga)",022,902716,FALSE
Nuevo León,19,Urbano,011231,Jamón de puerco,021,902726,FALSE
Nuevo León,19,Urbano,011252,Chorizo de puerco,020,902725,FALSE
Nuevo León,19,Urbano,011411,Leche entera fresca,034,902738,FALSE
Nuevo León,19,Urbano,011433,Crema,030,902745,FALSE
Nuevo León,19,Urbano,011451,Queso fresco,037,902747,FALSE
Nuevo León,19,Urbano,011454,Queso Oaxaca o asadero,039,902749,FALSE
Nuevo León,19,Urbano,011460,Yogurt y bebidas fermentadas a base de leche,041,902751,FALSE
Nuevo León,19,Urbano,011481,Huevo de gallina,031,902755,FALSE
Nuevo León,19,Urbano,011512,Otros aceites vegetales comestibles,042,902758,FALSE
Nuevo León,19,Urbano,011592,Chicharrón,019,902724,FALSE
Nuevo León,19,Urbano,011611,Aguacate,045,902761,FALSE
Nuevo León,19,Urbano,011616,"Otros plátanos: Chiapas, dominico, guineo, manzano, dorado, portalimón y Roatán",055,902771,FALSE
Nuevo León,19,Urbano,011621,Limón,048,902764,FALSE
Nuevo León,19,Urbano,011633,Manzana y perón,049,902765,FALSE
Nuevo León,19,Urbano,011712,Lechuga,071,902783,FALSE
Nuevo León,19,Urbano,011721,Calabaza,060,902776,FALSE
Nuevo León,19,Urbano,011722,Chayote,062,902778,FALSE
Nuevo León,19,Urbano,011725,Chile serrano,065,902780,FALSE
Nuevo León,19,Urbano,011727,Jitomate (tomate rojo),070,902782,FALSE
Nuevo León,19,Urbano,011728,Pepino,075,902786,FALSE
Nuevo León,19,Urbano,011729,Tomate verde,076,902787,FALSE
Nuevo León,19,Urbano,011743,Cebolla,061,902777,FALSE
Nuevo León,19,Urbano,011746,Nopal,072,902784,FALSE
Nuevo León,19,Urbano,011748,Zanahoria,078,902788,FALSE
Nuevo León,19,Urbano,011751,Papa,073,902785,FALSE
Nuevo León,19,Urbano,011761,Frijol en grano,068,902794,FALSE
Nuevo León,19,Urbano,011797,Frijol procesado,069,902799,FALSE
Nuevo León,19,Urbano,011810,Azúcar,082,902806,FALSE
Nuevo León,19,Urbano,011911,Alimentos preparados para consumo inmediato,269,902832,FALSE
Nuevo León,19,Urbano,011942,Cilantro,087,902791,FALSE
Nuevo León,19,Urbano,012100,Jugos de frutas o verduras envasados,095,902803,FALSE
Nuevo León,19,Urbano,012201,Café soluble,096,902808,FALSE
Nuevo León,19,Urbano,012501,Agua natural embotellada,099,902812,FALSE
Nuevo León,19,Urbano,012601,Refrescos sabor cola,100,902813,FALSE
Nuevo León,19,Urbano,012602,Refrescos de otros sabores,100,902813,FALSE
Nuevo León,19,Urbano,111111,Desayunos,25,902827,TRUE
Nuevo León,19,Urbano,111112,Comidas,25,902827,TRUE
Nuevo León,19,Urbano,111113,Cenas,25,902827,TRUE
Nuevo León,19,Urbano,111124,Otros alimentos cocinados,269,902832,FALSE
Nuevo León,19,Urbano,111126,Pollos rostizados,267,902831,FALSE
Nuevo León,19,Urbano,181124,"Pierna, muslo o pechuga de pollo con hueso",022,902716,FALSE
Nuevo León,19,Urbano,181125,"Pierna, muslo o pechuga de pollo sin hueso",022,902716,FALSE
Nuevo León,19,Urbano,181126,"Chorizo de pollo, jamón de pollo, pavo y otras aves; nuggets de pollo y otras aves, salchicha, mortadela, tocino de pollo, pavo y otras aves, etcétera",019,902724,FALSE
Nuevo León,19,Urbano,181134,Plátano verde y Tabasco,055,902771,FALSE
Oaxaca,20,Urbano,011111,Arroz en grano,001,903142,FALSE
Oaxaca,20,Urbano,011131,Tortillas de maíz,014,903128,FALSE
Oaxaca,20,Urbano,011132,Tortillas de harina de trigo,015,903140,FALSE
Oaxaca,20,Urbano,011133,Pan,008,903131,FALSE
Oaxaca,20,Urbano,011134,Pan de caja,009,903132,FALSE
Oaxaca,20,Urbano,011135,Galletas dulces,004,903137,FALSE
Oaxaca,20,Urbano,011137,Pan dulce a granel,010,903133,FALSE
Oaxaca,20,Urbano,011150,"Spaghetti, pastas italianas y pastas para sopa",011,903139,FALSE
Oaxaca,20,Urbano,011192,Tostadas,016,903129,FALSE
Oaxaca,20,Urbano,011221,Bistec de res,018,903151,FALSE
Oaxaca,20,Urbano,011224,Molida de res,018,903151,FALSE
Oaxaca,20,Urbano,01122F,"Pollo entero o en piezas (excepto pierna, muslo y pechuga)",022,903146,FALSE
Oaxaca,20,Urbano,011231,Jamón de puerco,021,903156,FALSE
Oaxaca,20,Urbano,011252,Chorizo de puerco,020,903155,FALSE
Oaxaca,20,Urbano,011411,Leche entera fresca,034,903168,FALSE
Oaxaca,20,Urbano,011433,Crema,030,903175,FALSE
Oaxaca,20,Urbano,011451,Queso fresco,037,903177,FALSE
Oaxaca,20,Urbano,011454,Queso Oaxaca o asadero,039,903179,FALSE
Oaxaca,20,Urbano,011460,Yogurt y bebidas fermentadas a base de leche,041,903181,FALSE
Oaxaca,20,Urbano,011481,Huevo de gallina,031,903185,FALSE
Oaxaca,20,Urbano,011512,Otros aceites vegetales comestibles,042,903188,FALSE
Oaxaca,20,Urbano,011592,Chicharrón,019,903154,FALSE
Oaxaca,20,Urbano,011611,Aguacate,045,903191,FALSE
Oaxaca,20,Urbano,011616,"Otros plátanos: Chiapas, dominico, guineo, manzano, dorado, portalimón y Roatán",055,903201,FALSE
Oaxaca,20,Urbano,011621,Limón,048,903194,FALSE
Oaxaca,20,Urbano,011633,Manzana y perón,049,903195,FALSE
Oaxaca,20,Urbano,011712,Lechuga,071,903213,FALSE
Oaxaca,20,Urbano,011721,Calabaza,060,903206,FALSE
Oaxaca,20,Urbano,011722,Chayote,062,903208,FALSE
Oaxaca,20,Urbano,011725,Chile serrano,065,903210,FALSE
Oaxaca,20,Urbano,011727,Jitomate (tomate rojo),070,903212,FALSE
Oaxaca,20,Urbano,011728,Pepino,075,903216,FALSE
Oaxaca,20,Urbano,011729,Tomate verde,076,903217,FALSE
Oaxaca,20,Urbano,011743,Cebolla,061,903207,FALSE
Oaxaca,20,Urbano,011746,Nopal,072,903214,FALSE
Oaxaca,20,Urbano,011748,Zanahoria,078,903218,FALSE
Oaxaca,20,Urbano,011751,Papa,073,903215,FALSE
Oaxaca,20,Urbano,011761,Frijol en grano,068,903224,FALSE
Oaxaca,20,Urbano,011797,Frijol procesado,069,903229,FALSE
Oaxaca,20,Urbano,011810,Azúcar,082,903236,FALSE
Oaxaca,20,Urbano,011911,Alimentos preparados para consumo inmediato,269,903262,FALSE
Oaxaca,20,Urbano,011942,Cilantro,087,903221,FALSE
Oaxaca,20,Urbano,012100,Jugos de frutas o verduras envasados,095,903233,FALSE
Oaxaca,20,Urbano,012201,Café soluble,096,903238,FALSE
Oaxaca,20,Urbano,012501,Agua natural embotellada,099,903242,FALSE
Oaxaca,20,Urbano,012601,Refrescos sabor cola,100,903243,FALSE
Oaxaca,20,Urbano,012602,Refrescos de otros sabores,100,903243,FALSE
Oaxaca,20,Urbano,111111,Desayunos,25,903257,TRUE
Oaxaca,20,Urbano,111112,Comidas,25,903257,TRUE
Oaxaca,20,Urbano,111113,Cenas,25,903257,TRUE
Oaxaca,20,Urbano,111124,Otros alimentos cocinados,269,903262,FALSE
